PAYMENT_ID,ORDER_ID,PAYMENT_STATUS,PAYMENT_AT,PAYMENT_AMOUNT
488,488,SUCCESS,2024-05-30 06:07:00,3182.39
489,489,REFUNDED,2024-11-16 23:01:00,2207.54
490,490,SUCCESS,2023-11-26 13:46:00,4098.2
491,491,SUCCESS,2023-10-06 00:37:00,2560.26
492,492,SUCCESS,2023-10-26 23:47:00,2330.23
493,493,SUCCESS,2023-10-06 17:58:00,472.29
494,494,SUCCESS,2024-09-23 03:44:00,958.8
495,495,SUCCESS,2024-12-15 10:24:00,1855.28
496,496,SUCCESS,2024-04-27 12:55:00,253.91
497,497,SUCCESS,2023-07-19 12:10:00,1843.42
498,498,SUCCESS,2024-08-24 04:59:00,1025.37
499,499,FAILED,2024-08-06 16:17:00,1003.55
500,500,SUCCESS,2023-03-10 00:48:00,1404.88
501,501,SUCCESS,2024-04-08 10:28:00,1402.66
502,502,REFUNDED,2023-05-01 01:16:00,2780.0
503,503,SUCCESS,2024-05-31 22:37:00,951.64
504,504,SUCCESS,2024-04-13 08:32:00,566.45
505,505,REFUNDED,2024-12-09 04:02:00,944.05
506,506,FAILED,2023-01-10 17:24:00,3069.21
507,507,SUCCESS,2024-06-16 09:32:00,1814.63
508,508,SUCCESS,2023-07-10 00:31:00,1475.77
509,509,REFUNDED,2023-04-10 04:50:00,413.35
510,510,FAILED,2024-06-19 17:58:00,1345.47
511,511,REFUNDED,2023-07-17 01:50:00,3322.92
512,512,SUCCESS,2023-04-05 20:51:00,1232.47
513,513,SUCCESS,2024-10-18 02:44:00,363.64
514,514,FAILED,2023-05-22 13:21:00,3937.38
515,515,SUCCESS,2024-04-02 16:41:00,3187.33
516,516,SUCCESS,2023-11-26 13:08:00,1513.35
517,517,SUCCESS,2023-02-01 21:50:00,1784.46
518,518,SUCCESS,2024-09-12 12:16:00,2839.26
519,519,SUCCESS,2024-03-17 17:39:00,1418.6
520,520,SUCCESS,2024-08-05 21:35:00,2472.41
521,521,SUCCESS,2023-05-01 12:29:00,306.33
522,522,SUCCESS,2024-10-11 20:53:00,485.58
523,523,SUCCESS,2024-05-08 10:34:00,4189.95
524,524,SUCCESS,2023-12-27 14:58:00,1213.01
525,525,SUCCESS,2023-03-24 07:05:00,4489.61
526,526,SUCCESS,2023-06-14 14:25:00,715.41
527,527,FAILED,2024-05-02 05:21:00,564.43
528,528,FAILED,2023-12-06 19:08:00,1082.18
529,529,FAILED,2024-01-06 18:24:00,1287.79
530,530,SUCCESS,2023-08-18 20:43:00,6314.56
531,531,FAILED,2023-03-29 09:25:00,2458.96
532,532,SUCCESS,2025-01-01 14:20:00,298.14
533,533,FAILED,2024-01-27 22:01:00,214.11
534,534,SUCCESS,2024-06-18 07:20:00,2406.81
535,535,SUCCESS,2024-09-22 13:13:00,1126.47
536,536,SUCCESS,2024-07-17 10:47:00,2555.3
537,537,SUCCESS,2023-12-20 05:34:00,1991.69
538,538,SUCCESS,2023-09-19 11:52:00,2697.68
539,539,SUCCESS,2023-09-10 17:52:00,1866.25
540,540,SUCCESS,2024-11-17 20:48:00,1463.37
541,541,SUCCESS,2023-12-17 11:59:00,2826.2
542,542,SUCCESS,2023-08-24 22:17:00,3472.29
543,543,SUCCESS,2024-09-16 00:53:00,2411.03
544,544,FAILED,2023-08-05 14:37:00,1663.97
545,545,FAILED,2024-04-30 13:21:00,1325.65
546,546,FAILED,2024-03-30 06:14:00,1836.27
547,547,SUCCESS,2024-07-27 12:03:00,815.69
548,548,SUCCESS,2024-05-27 15:16:00,1835.14
549,549,SUCCESS,2023-01-25 23:24:00,3865.82
550,550,SUCCESS,2023-09-03 06:42:00,3058.35
551,551,REFUNDED,2024-04-06 04:33:00,1474.16
552,552,SUCCESS,2023-08-03 01:07:00,208.7
553,553,SUCCESS,2024-07-04 16:03:00,2918.97
554,554,SUCCESS,2023-06-28 10:40:00,2334.78
555,555,SUCCESS,2023-04-09 03:02:00,1778.89
556,556,SUCCESS,2023-04-01 00:00:00,1216.2
557,557,FAILED,2023-12-24 18:32:00,1683.78
558,558,FAILED,2024-01-18 15:48:00,3730.03
559,559,SUCCESS,2023-07-04 20:04:00,3208.94
560,560,REFUNDED,2023-07-28 22:09:00,1231.68
561,561,FAILED,2024-09-18 03:43:00,2398.5
562,562,REFUNDED,2023-09-08 05:23:00,2156.36
563,563,SUCCESS,2024-11-06 02:30:00,2217.04
564,564,SUCCESS,2023-06-07 04:15:00,416.56
565,565,SUCCESS,2023-02-26 04:08:00,668.22
566,566,SUCCESS,2024-04-22 03:31:00,2682.38
567,567,SUCCESS,2024-03-23 11:30:00,1956.7
568,568,SUCCESS,2024-06-20 10:36:00,1733.53
569,569,SUCCESS,2023-04-27 02:05:00,1111.81
570,570,SUCCESS,2024-04-15 11:57:00,780.18
571,571,SUCCESS,2024-08-29 10:47:00,4223.47
572,572,SUCCESS,2024-01-26 03:03:00,1481.46
573,573,SUCCESS,2023-06-17 02:35:00,1659.76
574,574,SUCCESS,2024-01-11 15:32:00,2055.44
575,575,FAILED,2023-07-06 09:24:00,4743.12
576,576,SUCCESS,2024-05-23 19:05:00,2151.96
577,577,SUCCESS,2024-09-15 15:10:00,2742.78
578,578,SUCCESS,2023-09-21 16:35:00,2661.96
579,579,SUCCESS,2024-05-29 10:11:00,1365.84
580,580,SUCCESS,2024-08-03 15:52:00,1145.52
581,581,REFUNDED,2024-06-17 21:51:00,2372.35
582,582,SUCCESS,2023-08-09 10:23:00,2606.64
583,583,SUCCESS,2024-01-03 01:55:00,1268.2
584,584,SUCCESS,2023-04-21 08:50:00,713.85
585,585,SUCCESS,2023-08-06 17:38:00,831.35
586,586,SUCCESS,2024-02-25 18:52:00,1344.8
587,587,SUCCESS,2023-09-16 19:59:00,440.65
588,588,REFUNDED,2023-01-07 23:25:00,1657.52
589,589,SUCCESS,2024-04-18 02:42:00,2487.67
590,590,FAILED,2024-02-15 20:29:00,873.87
591,591,SUCCESS,2024-02-08 12:18:00,2671.92
592,592,FAILED,2023-10-23 01:17:00,415.68
593,593,SUCCESS,2023-10-03 20:43:00,1986.35
594,594,SUCCESS,2024-09-15 09:46:00,321.14
595,595,SUCCESS,2024-12-23 11:46:00,311.12
596,596,REFUNDED,2023-08-08 00:37:00,804.34
597,597,SUCCESS,2023-01-07 07:08:00,483.72
598,598,SUCCESS,2023-08-29 21:11:00,2050.57
599,599,FAILED,2023-01-13 06:37:00,1011.45
600,600,SUCCESS,2024-08-15 21:56:00,2282.88
601,601,SUCCESS,2024-06-03 19:29:00,899.77
602,602,SUCCESS,2024-01-04 10:49:00,2073.18
603,603,SUCCESS,2023-07-26 18:21:00,451.52
604,604,SUCCESS,2024-05-30 07:35:00,3119.33
605,605,SUCCESS,2024-05-10 00:28:00,1498.99
606,606,FAILED,2024-07-14 18:47:00,1759.37
607,607,SUCCESS,2023-02-28 04:15:00,3554.01
608,608,SUCCESS,2024-06-03 01:37:00,2193.17
609,609,SUCCESS,2023-03-08 06:08:00,898.9
610,610,FAILED,2023-06-16 05:40:00,3955.61
611,611,SUCCESS,2023-05-12 12:32:00,1573.94
612,612,SUCCESS,2023-05-25 09:50:00,561.8
613,613,SUCCESS,2023-12-01 19:29:00,986.85
614,614,SUCCESS,2024-06-01 09:00:00,327.25
615,615,SUCCESS,2023-06-11 16:09:00,1464.01
616,616,SUCCESS,2023-09-26 11:46:00,1692.78
617,617,SUCCESS,2024-02-05 03:15:00,1479.18
618,618,SUCCESS,2023-08-05 15:28:00,2475.36
619,619,FAILED,2023-10-09 21:02:00,882.22
620,620,REFUNDED,2024-12-29 07:22:00,1488.0
621,621,REFUNDED,2024-01-22 03:45:00,2512.57
622,622,SUCCESS,2024-03-22 19:15:00,569.99
623,623,SUCCESS,2023-05-14 05:13:00,459.15
624,624,FAILED,2023-12-01 19:08:00,1718.5
625,625,SUCCESS,2023-02-01 15:06:00,3779.32
626,626,FAILED,2023-09-10 20:12:00,1568.74
627,627,SUCCESS,2023-02-10 11:53:00,3577.56
628,628,FAILED,2024-06-11 15:39:00,2460.35
629,629,SUCCESS,2023-08-31 13:45:00,2834.76
630,630,REFUNDED,2023-10-21 08:56:00,456.52
631,631,SUCCESS,2023-03-22 12:14:00,2468.16
632,632,REFUNDED,2024-10-22 21:52:00,2637.53
633,633,FAILED,2023-08-15 18:54:00,1369.02
634,634,REFUNDED,2023-05-16 11:36:00,2152.15
635,635,SUCCESS,2023-11-21 09:00:00,1058.17
636,636,SUCCESS,2023-02-10 17:24:00,2113.18
637,637,SUCCESS,2024-06-03 02:17:00,2588.96
638,638,SUCCESS,2024-10-28 15:32:00,1669.6
639,639,REFUNDED,2024-12-19 20:32:00,2481.4
640,640,FAILED,2023-10-06 12:18:00,1409.8
641,641,SUCCESS,2024-07-26 18:05:00,1469.82
642,642,SUCCESS,2024-12-16 15:12:00,2462.43
643,643,SUCCESS,2024-06-20 16:36:00,574.75
644,644,SUCCESS,2024-01-29 01:19:00,795.13
645,645,SUCCESS,2024-03-22 17:37:00,721.06
646,646,SUCCESS,2024-09-04 19:18:00,2346.61
647,647,SUCCESS,2023-02-15 21:57:00,918.9
648,648,SUCCESS,2024-11-10 14:55:00,2634.55
649,649,REFUNDED,2023-04-20 14:07:00,3675.93
650,650,SUCCESS,2024-03-12 11:35:00,2582.67
651,651,SUCCESS,2024-05-06 07:33:00,442.76
652,652,SUCCESS,2023-11-07 00:16:00,914.76
653,653,REFUNDED,2024-08-31 04:08:00,1838.46
654,654,REFUNDED,2024-06-02 10:09:00,922.55
655,655,SUCCESS,2023-03-28 09:49:00,2034.21
656,656,SUCCESS,2024-03-10 14:34:00,1104.65
657,657,SUCCESS,2023-10-05 07:26:00,1021.57
658,658,SUCCESS,2023-01-24 17:06:00,1833.42
659,659,REFUNDED,2024-01-25 17:58:00,2808.43
660,660,SUCCESS,2023-05-15 23:02:00,2710.94
661,661,SUCCESS,2024-04-27 01:25:00,285.53
662,662,SUCCESS,2023-10-04 18:39:00,1921.66
663,663,REFUNDED,2023-09-16 01:24:00,3095.84
664,664,SUCCESS,2024-08-04 06:54:00,1335.07
665,665,SUCCESS,2024-06-09 01:33:00,694.1
666,666,REFUNDED,2024-11-06 13:32:00,1614.06
667,667,SUCCESS,2024-09-21 12:52:00,2703.41
668,668,REFUNDED,2024-07-08 13:21:00,2744.09
669,669,SUCCESS,2023-04-03 10:55:00,1654.74
670,670,SUCCESS,2023-07-17 12:37:00,619.57
671,671,SUCCESS,2024-11-22 05:46:00,707.76
672,672,FAILED,2024-10-03 10:57:00,623.58
673,673,SUCCESS,2024-11-03 23:56:00,2312.05
674,674,REFUNDED,2024-01-25 22:34:00,2372.98
675,675,SUCCESS,2023-05-07 21:02:00,773.44
676,676,SUCCESS,2024-12-18 16:56:00,985.28
677,677,SUCCESS,2023-11-08 20:10:00,1921.62
678,678,FAILED,2023-12-20 01:12:00,414.33
679,679,SUCCESS,2024-01-23 22:13:00,518.71
680,680,SUCCESS,2024-08-09 21:01:00,125.57
681,681,FAILED,2023-02-22 18:09:00,672.86
682,682,SUCCESS,2024-07-12 07:38:00,854.89
683,683,SUCCESS,2023-09-18 05:17:00,2002.47
684,684,SUCCESS,2023-10-19 08:03:00,479.08
685,685,FAILED,2024-07-09 14:20:00,1632.84
686,686,FAILED,2023-04-04 16:42:00,543.34
687,687,REFUNDED,2024-04-06 21:18:00,3064.86
688,688,SUCCESS,2023-09-01 15:09:00,2435.71
689,689,REFUNDED,2024-08-01 20:50:00,2025.79
690,690,SUCCESS,2023-08-05 06:55:00,2217.22
691,691,SUCCESS,2024-11-10 08:03:00,563.78
692,692,SUCCESS,2024-10-09 13:32:00,2708.64
693,693,SUCCESS,2024-09-02 21:00:00,514.82
694,694,SUCCESS,2023-09-09 04:08:00,2616.98
695,695,SUCCESS,2023-05-11 02:39:00,1315.75
696,696,SUCCESS,2023-05-29 13:33:00,1800.87
697,697,SUCCESS,2023-08-20 20:14:00,930.42
698,698,SUCCESS,2023-08-22 23:18:00,411.28
699,699,SUCCESS,2024-05-23 04:43:00,1321.1
700,700,FAILED,2023-08-02 02:25:00,3591.03
701,701,REFUNDED,2024-09-05 07:05:00,1895.88
702,702,SUCCESS,2023-07-07 09:37:00,1128.37
703,703,FAILED,2024-05-04 15:37:00,1704.74
704,704,SUCCESS,2024-03-21 07:31:00,2754.76
705,705,SUCCESS,2023-05-24 01:48:00,2485.8
706,706,SUCCESS,2024-01-07 02:13:00,360.4
707,707,SUCCESS,2024-07-29 15:10:00,145.86
708,708,SUCCESS,2023-02-10 20:09:00,571.17
709,709,REFUNDED,2024-06-13 09:01:00,2789.3
710,710,SUCCESS,2023-12-30 08:18:00,2037.75
711,711,REFUNDED,2024-03-23 06:56:00,2767.45
712,712,REFUNDED,2024-12-10 09:47:00,3068.7
713,713,SUCCESS,2023-10-06 20:58:00,2228.77
714,714,FAILED,2024-12-29 04:59:00,2982.25
715,715,REFUNDED,2024-06-14 22:12:00,861.21
716,716,SUCCESS,2023-06-13 15:00:00,3121.5
717,717,REFUNDED,2023-03-24 12:49:00,1818.25
718,718,SUCCESS,2023-02-01 20:27:00,962.51
719,719,SUCCESS,2024-04-09 07:43:00,1341.34
720,720,SUCCESS,2024-08-25 21:35:00,325.25
721,721,REFUNDED,2024-02-25 10:07:00,1430.27
722,722,SUCCESS,2024-03-10 05:01:00,1173.48
723,723,SUCCESS,2024-03-11 00:34:00,1598.99
724,724,SUCCESS,2023-11-08 17:14:00,257.17
725,725,SUCCESS,2024-05-26 02:52:00,494.94
726,726,SUCCESS,2023-04-23 10:05:00,2078.46
727,727,SUCCESS,2023-03-31 21:07:00,1677.42
728,728,REFUNDED,2024-08-01 14:37:00,2029.05
729,729,FAILED,2024-10-19 16:10:00,1083.78
730,730,SUCCESS,2023-01-20 17:57:00,4074.53
731,731,SUCCESS,2023-03-05 16:27:00,2976.31
732,732,SUCCESS,2023-12-07 16:08:00,1984.23
733,733,SUCCESS,2023-05-30 18:34:00,1136.26
734,734,SUCCESS,2023-11-15 01:40:00,538.85
735,735,SUCCESS,2024-05-19 09:28:00,970.31
736,736,SUCCESS,2023-06-17 22:15:00,2162.01
737,737,SUCCESS,2023-01-19 07:11:00,3617.35
738,738,SUCCESS,2023-11-28 05:35:00,493.04
739,739,SUCCESS,2024-08-18 09:15:00,1990.05
740,740,SUCCESS,2023-03-17 18:20:00,2943.54
741,741,SUCCESS,2024-08-26 15:37:00,2354.03
742,742,SUCCESS,2024-09-17 09:40:00,871.33
743,743,REFUNDED,2024-06-18 06:49:00,1380.38
744,744,SUCCESS,2023-07-19 01:13:00,1753.34
745,745,SUCCESS,2023-09-23 01:24:00,1704.71
746,746,SUCCESS,2023-12-21 19:39:00,1293.11
747,747,SUCCESS,2024-02-08 04:19:00,1505.45
748,748,SUCCESS,2024-01-01 00:18:00,2298.28
749,749,FAILED,2023-03-10 19:24:00,3683.81
750,750,SUCCESS,2024-08-26 14:56:00,1406.16
751,751,SUCCESS,2023-04-07 21:11:00,859.45
752,752,SUCCESS,2024-05-24 11:09:00,3075.32
753,753,SUCCESS,2024-12-08 05:28:00,357.15
754,754,REFUNDED,2024-03-07 00:07:00,1639.06
755,755,SUCCESS,2024-07-25 01:09:00,320.86
756,756,SUCCESS,2023-01-29 14:19:00,1826.02
757,757,SUCCESS,2024-06-21 09:58:00,1580.15
758,758,SUCCESS,2024-05-07 13:14:00,1165.89
759,759,REFUNDED,2023-04-07 04:36:00,3018.19
760,760,FAILED,2024-04-30 07:40:00,2351.77
761,761,SUCCESS,2024-08-08 08:38:00,1335.18
762,762,SUCCESS,2023-09-13 08:02:00,515.75
763,763,SUCCESS,2024-04-18 00:37:00,1392.57
764,764,SUCCESS,2023-01-12 01:57:00,499.66
765,765,SUCCESS,2023-10-19 08:14:00,2112.51
766,766,SUCCESS,2023-02-06 13:52:00,1502.22
767,767,SUCCESS,2024-07-02 15:16:00,4719.55
768,768,FAILED,2024-11-18 23:23:00,1655.2
769,769,SUCCESS,2024-10-08 18:31:00,599.84
770,770,REFUNDED,2023-11-23 00:54:00,1330.73
771,771,SUCCESS,2024-07-13 03:05:00,1415.05
772,772,SUCCESS,2023-12-10 04:06:00,2594.2
773,773,SUCCESS,2023-06-14 18:09:00,587.5
774,774,REFUNDED,2023-04-20 00:04:00,2468.01
775,775,SUCCESS,2023-08-05 11:50:00,2115.25
776,776,SUCCESS,2024-09-20 22:50:00,2211.72
777,777,SUCCESS,2023-04-15 10:56:00,3668.5
778,778,FAILED,2023-03-22 09:55:00,973.41
779,779,SUCCESS,2024-10-11 03:10:00,784.4
780,780,REFUNDED,2024-07-13 16:54:00,2089.06
781,781,SUCCESS,2024-03-15 15:08:00,2314.08
782,782,FAILED,2023-06-09 09:05:00,1719.4
783,783,FAILED,2023-09-17 09:45:00,2168.56
784,784,SUCCESS,2023-02-26 17:22:00,4255.87
785,785,REFUNDED,2023-03-28 18:20:00,505.51
786,786,REFUNDED,2023-12-16 10:33:00,1663.89
787,787,SUCCESS,2024-05-05 15:37:00,675.61
788,788,FAILED,2023-06-10 20:28:00,3114.06
789,789,SUCCESS,2024-04-18 14:17:00,4120.47
790,790,SUCCESS,2024-05-28 23:51:00,2951.07
791,791,SUCCESS,2024-11-13 04:08:00,3049.4
792,792,REFUNDED,2023-06-25 00:43:00,4238.1
793,793,SUCCESS,2024-12-27 23:23:00,1151.24
794,794,REFUNDED,2023-03-18 18:08:00,3102.15
795,795,FAILED,2023-06-13 04:13:00,503.53
796,796,FAILED,2024-07-21 07:04:00,1662.19
797,797,FAILED,2024-07-06 02:31:00,2431.26
798,798,SUCCESS,2023-04-14 00:21:00,1305.47
799,799,SUCCESS,2023-12-24 13:59:00,1832.99
800,800,SUCCESS,2023-05-10 15:24:00,1768.87
801,801,SUCCESS,2024-02-13 02:38:00,3344.06
802,802,SUCCESS,2024-03-16 22:09:00,445.11
803,803,SUCCESS,2023-01-09 15:09:00,1743.48
804,804,REFUNDED,2024-04-07 20:07:00,3406.42
805,805,SUCCESS,2023-08-06 07:25:00,1743.02
806,806,SUCCESS,2023-05-07 15:03:00,745.72
807,807,SUCCESS,2023-04-03 04:49:00,555.14
808,808,SUCCESS,2023-09-30 12:59:00,3874.48
809,809,SUCCESS,2023-02-18 15:42:00,1149.28
810,810,SUCCESS,2024-01-18 11:04:00,2614.3
811,811,SUCCESS,2024-05-19 16:27:00,3233.4
812,812,SUCCESS,2023-06-14 07:04:00,1621.65
813,813,FAILED,2023-06-08 04:52:00,1323.05
814,814,SUCCESS,2024-07-08 06:29:00,3868.29
815,815,SUCCESS,2024-12-05 17:34:00,2122.55
816,816,REFUNDED,2024-03-06 22:11:00,3927.01
817,817,FAILED,2024-08-29 09:56:00,2000.18
818,818,SUCCESS,2024-03-23 07:07:00,3177.74
819,819,SUCCESS,2023-11-11 11:36:00,4626.48
820,820,SUCCESS,2023-07-07 21:15:00,2329.32
821,821,SUCCESS,2023-08-04 01:19:00,3021.06
822,822,FAILED,2023-03-23 10:28:00,3001.54
823,823,SUCCESS,2024-04-25 16:32:00,762.99
824,824,SUCCESS,2023-04-08 21:55:00,1239.4
825,825,SUCCESS,2024-05-14 20:21:00,1092.25
826,826,REFUNDED,2023-02-02 18:52:00,650.91
827,827,SUCCESS,2023-03-30 06:27:00,1673.11
828,828,FAILED,2024-01-12 18:34:00,535.23
829,829,SUCCESS,2023-01-20 21:31:00,2632.35
830,830,SUCCESS,2024-06-30 08:05:00,1411.08
831,831,SUCCESS,2024-02-17 02:48:00,3884.17
832,832,SUCCESS,2023-01-21 16:17:00,1957.52
833,833,SUCCESS,2024-02-08 17:27:00,221.34
834,834,SUCCESS,2023-02-26 21:55:00,2917.22
835,835,FAILED,2023-07-02 02:13:00,2816.22
836,836,SUCCESS,2023-12-17 15:07:00,523.77
837,837,SUCCESS,2023-04-19 21:24:00,630.75
838,838,SUCCESS,2024-02-19 15:23:00,2136.14
839,839,SUCCESS,2023-11-24 22:33:00,1376.67
840,840,SUCCESS,2024-09-09 20:02:00,1128.78
841,841,SUCCESS,2024-12-07 11:43:00,2762.07
842,842,SUCCESS,2024-10-27 05:36:00,3002.27
843,843,SUCCESS,2023-11-22 05:37:00,1086.03
844,844,SUCCESS,2023-01-21 09:23:00,1469.45
845,845,REFUNDED,2023-12-29 06:16:00,2659.14
846,846,SUCCESS,2024-05-23 17:56:00,431.39
847,847,FAILED,2023-02-23 23:12:00,543.78
848,848,SUCCESS,2023-10-16 11:01:00,1795.34
849,849,REFUNDED,2024-01-25 21:35:00,2594.02
850,850,FAILED,2023-06-29 01:13:00,4025.25
851,851,FAILED,2023-12-11 11:54:00,1239.96
852,852,SUCCESS,2023-03-01 18:14:00,792.41
853,853,SUCCESS,2024-08-30 03:25:00,2975.17
854,854,FAILED,2023-12-14 02:31:00,1673.97
855,855,SUCCESS,2023-03-14 22:18:00,3697.52
856,856,SUCCESS,2023-06-05 19:50:00,2093.11
857,857,SUCCESS,2023-08-01 02:15:00,1723.58
858,858,SUCCESS,2024-09-22 13:12:00,4329.15
859,859,SUCCESS,2024-01-17 07:24:00,1766.33
860,860,SUCCESS,2023-06-14 22:48:00,1673.49
861,861,SUCCESS,2024-06-10 16:47:00,1581.29
862,862,SUCCESS,2024-05-23 09:39:00,2063.9
863,863,SUCCESS,2024-08-08 20:29:00,3233.89
864,864,SUCCESS,2024-05-02 02:53:00,1599.18
865,865,REFUNDED,2023-05-10 23:38:00,1305.96
866,866,REFUNDED,2023-11-13 01:45:00,1649.27
867,867,REFUNDED,2023-06-14 22:54:00,1849.14
868,868,SUCCESS,2024-11-09 16:01:00,1881.81
869,869,SUCCESS,2023-12-23 03:30:00,3789.23
870,870,SUCCESS,2024-04-29 08:11:00,2537.71
871,871,FAILED,2024-11-20 02:21:00,1439.63
872,872,SUCCESS,2024-10-31 03:22:00,3185.27
873,873,SUCCESS,2023-04-04 19:51:00,1381.05
874,874,FAILED,2023-09-24 22:39:00,1792.41
875,875,SUCCESS,2024-02-26 03:27:00,3780.28
876,876,FAILED,2023-12-30 14:04:00,750.64
877,877,FAILED,2023-06-23 07:38:00,2294.18
878,878,SUCCESS,2023-07-15 15:25:00,949.92
879,879,SUCCESS,2023-11-18 23:28:00,3476.32
880,880,SUCCESS,2023-10-14 23:48:00,3127.05
881,881,SUCCESS,2024-12-12 08:37:00,1646.08
882,882,SUCCESS,2023-06-28 14:40:00,2695.21
883,883,REFUNDED,2024-10-09 08:46:00,441.6
884,884,SUCCESS,2024-04-18 22:12:00,621.26
885,885,SUCCESS,2023-03-14 13:23:00,1699.1
886,886,SUCCESS,2023-05-14 01:16:00,2552.91
887,887,SUCCESS,2024-11-09 20:54:00,2663.83
888,888,REFUNDED,2023-03-27 08:00:00,1994.88
889,889,SUCCESS,2023-12-30 19:49:00,1594.77
890,890,SUCCESS,2024-11-17 07:43:00,1316.39
891,891,SUCCESS,2023-01-26 07:35:00,253.67
892,892,SUCCESS,2024-02-04 00:41:00,1096.01
893,893,FAILED,2024-11-27 22:30:00,1292.13
894,894,FAILED,2024-08-31 22:18:00,1426.75
895,895,SUCCESS,2024-08-18 16:08:00,2372.06
896,896,SUCCESS,2023-05-26 09:24:00,3274.24
897,897,REFUNDED,2023-07-10 13:47:00,2483.74
898,898,FAILED,2023-03-31 13:56:00,608.76
899,899,FAILED,2024-09-02 05:38:00,3966.48
900,900,SUCCESS,2024-04-15 09:27:00,2246.24
901,901,SUCCESS,2024-12-28 04:23:00,2278.77
902,902,SUCCESS,2023-08-07 07:35:00,2879.42
903,903,REFUNDED,2023-01-20 14:44:00,975.82
904,904,SUCCESS,2023-10-01 14:56:00,1597.45
905,905,SUCCESS,2023-10-10 12:12:00,2154.43
906,906,FAILED,2024-02-13 15:32:00,907.47
907,907,SUCCESS,2023-10-13 16:38:00,1658.92
908,908,FAILED,2023-07-27 22:01:00,2449.05
909,909,SUCCESS,2023-05-16 11:05:00,1775.33
910,910,SUCCESS,2023-08-23 17:08:00,1909.12
911,911,REFUNDED,2024-12-02 06:31:00,1962.22
912,912,SUCCESS,2024-10-10 09:10:00,1011.62
913,913,SUCCESS,2023-09-25 20:04:00,2634.99
914,914,SUCCESS,2024-02-06 08:32:00,2857.11
915,915,FAILED,2024-10-27 11:55:00,1254.67
916,916,SUCCESS,2023-06-06 02:08:00,425.78
917,917,SUCCESS,2023-12-29 11:10:00,721.16
918,918,SUCCESS,2023-03-09 21:26:00,3004.59
919,919,SUCCESS,2024-12-13 07:32:00,1003.8
920,920,REFUNDED,2024-10-05 04:56:00,1507.65
921,921,SUCCESS,2023-04-18 17:03:00,2651.26
922,922,SUCCESS,2024-03-25 07:07:00,1156.14
923,923,SUCCESS,2024-09-21 16:53:00,2072.48
924,924,SUCCESS,2024-05-28 20:23:00,1933.7
925,925,SUCCESS,2023-12-07 16:14:00,2176.99
926,926,SUCCESS,2024-09-02 05:44:00,2169.39
927,927,SUCCESS,2023-07-15 06:34:00,338.36
928,928,REFUNDED,2023-08-14 15:48:00,3190.93
929,929,REFUNDED,2023-12-16 21:00:00,3336.39
930,930,SUCCESS,2024-05-19 07:30:00,2757.2
931,931,FAILED,2023-10-06 02:48:00,1609.11
932,932,SUCCESS,2023-02-14 04:09:00,273.82
933,933,REFUNDED,2023-11-18 03:51:00,592.16
934,934,SUCCESS,2024-08-26 08:20:00,1677.4
935,935,SUCCESS,2024-12-13 18:51:00,730.16
936,936,SUCCESS,2024-11-12 09:01:00,3276.41
937,937,SUCCESS,2024-12-11 19:01:00,422.66
938,938,SUCCESS,2024-02-08 21:39:00,3458.46
939,939,FAILED,2024-06-29 21:48:00,819.6
940,940,SUCCESS,2023-03-01 21:37:00,951.8
941,941,FAILED,2023-10-08 07:19:00,724.58
942,942,SUCCESS,2023-03-17 05:54:00,2595.03
943,943,FAILED,2024-03-08 03:59:00,713.28
944,944,FAILED,2023-05-15 07:32:00,1357.64
945,945,SUCCESS,2023-05-20 07:23:00,846.17
946,946,SUCCESS,2023-12-25 23:26:00,1166.53
947,947,SUCCESS,2023-12-14 15:42:00,2462.47
948,948,SUCCESS,2024-07-21 19:32:00,4684.74
949,949,REFUNDED,2023-04-14 10:15:00,1949.34
950,950,FAILED,2023-07-06 09:15:00,747.1
951,951,SUCCESS,2024-05-04 07:21:00,2671.29
952,952,REFUNDED,2023-03-16 16:20:00,2965.98
953,953,SUCCESS,2024-04-25 03:38:00,2509.98
954,954,SUCCESS,2023-06-26 13:47:00,824.97
955,955,SUCCESS,2023-06-21 15:55:00,758.58
956,956,FAILED,2023-09-10 11:49:00,2238.88
957,957,REFUNDED,2023-01-18 11:23:00,2394.52
958,958,SUCCESS,2023-12-11 14:44:00,2704.72
959,959,SUCCESS,2024-06-09 22:27:00,657.79
960,960,SUCCESS,2023-12-24 13:10:00,1042.04
961,961,SUCCESS,2023-02-18 22:06:00,2432.33
962,962,SUCCESS,2024-09-06 10:36:00,1139.46
963,963,SUCCESS,2023-05-31 20:55:00,2156.3
964,964,FAILED,2023-11-14 23:46:00,2213.41
965,965,SUCCESS,2024-10-30 16:32:00,1741.45
966,966,FAILED,2024-09-14 00:12:00,916.13
967,967,SUCCESS,2024-04-11 05:58:00,1609.38
968,968,SUCCESS,2023-02-27 01:16:00,2236.17
969,969,FAILED,2023-03-05 08:09:00,2275.4
970,970,SUCCESS,2023-12-18 12:12:00,2088.02
971,971,SUCCESS,2024-02-11 16:47:00,184.8
972,972,SUCCESS,2023-02-18 03:03:00,185.16
973,973,SUCCESS,2023-11-02 10:46:00,3012.46
974,974,SUCCESS,2023-12-08 23:59:00,1944.83
975,975,REFUNDED,2023-06-14 15:49:00,2622.47
976,976,SUCCESS,2023-11-27 03:14:00,3237.43
977,977,SUCCESS,2023-11-25 21:24:00,1089.65
