RESTAURANT_ID,RESTAURANT_NAME,CUISINE_PRIMARY,CUISINE_SECONDARY,CITY,AREA,LAT,LNG,AVG_RATING,COMMISSION_RATE,IS_ACTIVE,ONBOARDED_AT
842,Hahn and Sons,South Indian,Healthy,Mumbai,East,15.185622,86.181013,4.05,0.277,TRUE,2024-02-26 00:55:00
843,Hicks Inc,Fast Food,Healthy,Hyderabad,South,-19.4125515,-122.854092,3.9,0.289,N,2023-01-12 01:53:00
844,Young-Marsh,Bakery,North Indian,Chennai,East,25.4187265,-125.486290,4.16,0.256,Y,2024-09-07 13:38:00
845,Hoover and Sons,Healthy,Bakery,Mumbai,Central,34.3384615,57.936780,4.7,0.253,TRUE,2023-01-18 15:04:00
846,"Perez, Lopez and Coleman",Italian,Chinese,Hyderabad,North,50.871654,-105.074545,3.42,0.217,0,2023-06-12 11:47:00
847,Rivas Inc,Chinese,Bakery,Delhi,Central,11.1510115,105.851090,,0.261,,2024-03-11 17:03:00
848,Freeman and Sons,Fast Food,Fast Food,Bengaluru,East,87.184096,174.317633,3.12,0.175,0,2024-10-14 10:46:00
849,Owens-Scott,Healthy,Healthy,Hyderabad,West,-38.855915,-157.563758,3.16,0.219,FALSE,2023-02-05 17:16:00
850,Kelly LLC,Bakery,Chinese,Chennai,North,-77.7258495,-108.733794,,0.254,Y,2023-01-03 12:26:00
851,"Chen, Robbins and Grimes",Italian,South Indian,Mumbai,East,87.8886415,-146.667896,4.33,0.228,TRUE,2024-09-26 12:39:00
852,"Beltran, Torres and Benson",Chinese,North Indian,Bengaluru,North,-22.7875735,-118.874283,4.38,0.278,1,2024-02-23 20:41:00
853,Becker-Valencia,Fast Food,North Indian,Pune,South,-84.1530095,61.192482,3.81,0.208,0,2023-09-06 18:52:00
854,Johnston and Sons,Italian,Healthy,Pune,West,72.9513445,70.667702,4.41,0.291,0,2023-08-18 15:21:00
855,"Blair, Kaufman and Griffin",North Indian,Chinese,Hyderabad,West,77.4425305,-145.692572,4.58,0.176,0,2023-03-28 07:36:00
856,"Brown, Myers and Wells",Italian,Bakery,Pune,North,11.0646185,-93.212962,3.19,0.235,FALSE,2024-06-25 12:41:00
857,Bean LLC,Bakery,Fast Food,Hyderabad,North,61.6854775,55.647185,3.39,0.297,Y,2024-03-11 17:36:00
858,Pena Group,Italian,Italian,Bengaluru,South,32.031682,32.247331,3.76,0.25,,2023-02-17 13:37:00
859,"Sanchez, Frazier and Parsons",Fast Food,Chinese,Pune,East,36.1825545,1.033297,3.87,0.268,Y,2023-12-01 09:55:00
860,"Dyer, Richardson and Russell",Healthy,Bakery,Bengaluru,East,50.9888005,177.862307,4.46,0.222,TRUE,2024-11-05 04:27:00
861,"Miller, Hernandez and Hoover",Chinese,Bakery,Delhi,West,21.534476,-38.219770,4.76,0.248,0,2024-05-29 18:42:00
862,Greene-Strong,Healthy,Chinese,Bengaluru,West,-5.2254235,-51.316050,3.05,0.217,Y,2023-08-05 11:41:00
863,"Buckley, Murphy and Park",Italian,Bakery,Pune,North,-46.4688655,121.969301,3.91,0.157,FALSE,2023-01-22 05:13:00
864,"Mitchell, Miranda and Lewis",North Indian,Chinese,Delhi,Central,23.194066,121.324581,,0.268,Y,2023-11-07 19:47:00
865,"Short, Diaz and Perez",Bakery,North Indian,Mumbai,East,5.2920565,-127.266282,3.21,0.265,,2023-04-28 02:56:00
866,"Henderson, Hopkins and White",North Indian,South Indian,Delhi,South,16.173768,-53.348894,4.14,0.152,N,2023-10-10 15:02:00
867,Edwards-Watson,Healthy,Healthy,Chennai,South,-76.087325,52.229693,4.18,0.2,1,2023-11-05 01:09:00
868,Richards-Fleming,Italian,North Indian,Chennai,East,-0.412908,-20.595084,4.0,0.281,TRUE,2024-08-07 21:15:00
869,Keller and Sons,Fast Food,Healthy,Chennai,South,-40.174207,145.524806,3.07,0.244,Y,2023-12-07 14:55:00
870,"Barber, Mills and Dawson",Healthy,Fast Food,Chennai,Central,-78.073170,-103.502700,3.63,0.288,TRUE,2023-08-19 22:22:00
871,"Fitzgerald, Hubbard and Cain",Italian,South Indian,Pune,North,-42.4304065,-142.253568,3.38,0.196,Y,2023-11-30 17:24:00
872,Gonzalez Inc,South Indian,South Indian,Chennai,South,87.030520,-101.129208,3.18,0.16,TRUE,2023-10-31 21:56:00
873,"Fuller, Dyer and Elliott",Healthy,Healthy,Chennai,West,40.5032795,77.649900,3.33,0.245,TRUE,2024-12-28 13:53:00
874,"Harrison, Williams and Smith",Healthy,North Indian,Pune,Central,-86.4703025,-25.468149,4.26,0.189,1,2023-08-05 20:11:00
875,Gray Inc,Bakery,Fast Food,Chennai,West,30.686794,24.886708,3.99,0.27,FALSE,2024-03-03 16:55:00
876,Carter Ltd,North Indian,Bakery,Chennai,West,-2.2312275,0.520504,3.3,0.206,Y,2024-03-24 01:44:00
877,Carpenter and Sons,North Indian,Italian,Hyderabad,Central,4.8044055,-136.369810,4.04,0.293,0,2024-05-28 03:56:00
878,"Johnson, Hall and Hoffman",North Indian,South Indian,Pune,Central,-7.3644655,-52.669450,4.75,0.184,,2024-10-03 18:37:00
879,Coleman PLC,Fast Food,North Indian,Delhi,South,47.086958,-27.509857,3.68,0.158,0,2024-01-26 08:36:00
880,Ryan PLC,Chinese,Italian,Delhi,North,-89.092447,93.161027,3.47,0.167,0,2023-12-24 07:28:00
881,"Montoya, Brennan and Cox",Fast Food,Italian,Pune,East,60.833487,16.484919,3.19,0.176,,2023-06-15 19:56:00
882,Alexander Ltd,Fast Food,Chinese,Delhi,East,2.9654685,-80.853401,4.67,0.192,TRUE,2023-02-08 18:57:00
883,"White, Leonard and Schmidt",Healthy,Italian,Bengaluru,Central,12.831895,42.319054,4.14,0.22,,2023-08-26 22:15:00
884,"Simmons, Gordon and Turner",North Indian,Italian,Mumbai,Central,1.543761,78.530512,3.16,0.284,N,2023-06-26 13:03:00
885,Chavez-Hall,Italian,North Indian,Bengaluru,East,-71.357387,-160.679341,3.48,0.2,Y,2023-09-29 08:57:00
886,"Fisher, Khan and Turner",Chinese,Bakery,Bengaluru,West,-85.246995,-160.743588,3.67,0.261,Y,2023-05-27 20:27:00
887,"Watts, Gomez and Shepherd",Chinese,North Indian,Pune,West,83.252297,-175.378366,4.33,0.27,Y,2023-04-28 07:28:00
888,"Gilbert, Cole and Smith",Fast Food,Fast Food,Chennai,East,58.550361,-81.322772,4.47,0.274,Y,2023-05-19 00:42:00
889,Guerra Group,Italian,South Indian,Hyderabad,West,50.1982985,-80.241186,3.34,0.209,0,2023-11-30 05:37:00
890,Vasquez and Sons,Italian,North Indian,Delhi,East,-37.7668125,-68.418941,4.62,0.192,TRUE,2024-11-23 04:07:00
891,Park PLC,North Indian,Healthy,Delhi,North,-74.8509525,-103.432749,3.79,0.215,Y,2023-05-07 06:29:00
892,Cooper-Mccoy,Chinese,Italian,Delhi,Central,5.140575,-164.500184,3.34,0.234,Y,2023-05-27 14:41:00
893,Clay-Perry,Chinese,North Indian,Chennai,South,70.685490,-67.360253,3.27,0.202,,2023-01-10 19:38:00
894,Ruiz Group,Bakery,Chinese,Chennai,North,28.0550745,126.672494,3.63,0.28,FALSE,2023-12-14 00:13:00
895,Nielsen LLC,North Indian,Fast Food,Delhi,South,42.0633235,95.051645,3.72,0.247,TRUE,2024-06-22 05:52:00
896,Lopez-Howell,South Indian,Italian,Chennai,North,0.875775,-155.400636,3.02,0.181,1,2023-02-03 23:37:00
897,Singh Inc,Fast Food,North Indian,Chennai,North,45.324987,50.151678,3.33,0.173,N,2024-04-26 05:24:00
898,Mclaughlin-Thomas,South Indian,Italian,Pune,East,-24.4091065,-147.458800,3.45,0.287,N,2024-03-15 14:59:00
899,"Miller, Blevins and Sanchez",Healthy,Fast Food,Delhi,Central,-79.133276,155.088790,3.78,0.237,,2023-10-27 13:08:00
900,Martinez-Hill,Healthy,Chinese,Hyderabad,West,13.334202,-26.604886,4.75,0.253,N,2024-08-11 09:52:00
901,Mayo-Carr,South Indian,Italian,Delhi,East,47.8406635,-179.975509,4.09,0.202,1,2024-05-21 05:21:00
902,"Roberts, Becker and Parker",Chinese,Bakery,Chennai,West,-70.2269175,-55.092141,4.35,0.295,,2023-01-05 23:26:00
903,"Garner, Moody and Elliott",Bakery,Fast Food,Delhi,North,-3.2180775,131.892364,3.41,0.264,N,2023-02-02 06:31:00
904,Rodriguez-Martinez,Healthy,South Indian,Bengaluru,Central,-39.4068365,159.097138,3.71,0.223,TRUE,2024-09-03 00:30:00
905,"Henson, Zavala and Cuevas",Fast Food,Bakery,Delhi,West,-79.6997585,114.263957,3.44,0.183,0,2023-07-24 03:28:00
906,Green Group,North Indian,Fast Food,Chennai,Central,54.415170,24.306443,3.57,0.166,TRUE,2024-02-17 09:32:00
907,Smith-Conrad,South Indian,Fast Food,Hyderabad,Central,23.606753,172.125638,4.47,0.28,N,2024-09-03 07:34:00
908,"Clark, Welch and Castro",Bakery,Healthy,Hyderabad,South,1.513856,59.175982,3.95,0.293,,2023-03-15 03:45:00
909,"Tucker, Singleton and Moses",Fast Food,Italian,Delhi,West,81.077021,157.876550,3.5,0.286,0,2024-01-04 16:32:00
910,"Woods, Welch and Sampson",Fast Food,Healthy,Mumbai,Central,83.540450,142.332643,3.47,0.153,Y,2024-01-22 14:33:00
911,Clark and Sons,Bakery,Italian,Bengaluru,South,-31.229901,162.787401,3.9,0.159,0,2024-02-11 01:17:00
912,Palmer PLC,Healthy,South Indian,Mumbai,South,79.710175,50.016708,3.74,0.279,0,2024-05-21 18:50:00
913,"Taylor, Moore and Vega",North Indian,Bakery,Chennai,West,17.607348,-103.926421,4.09,0.299,Y,2023-05-30 14:32:00
914,Evans-Green,Chinese,North Indian,Chennai,East,12.9496485,132.635393,3.18,0.169,0,2023-03-03 18:04:00
915,Kelly and Sons,Healthy,Fast Food,Delhi,West,72.6821485,148.457712,3.06,0.224,N,2024-10-29 00:36:00
916,"Morgan, Pierce and Stewart",North Indian,North Indian,Pune,West,85.022751,155.241876,3.24,0.3,,2024-05-04 21:55:00
917,Torres and Sons,Italian,Italian,Delhi,South,-88.063950,9.901728,3.33,0.157,,2024-06-30 07:19:00
918,"Thomas, Craig and Cox",Healthy,Bakery,Pune,North,23.991056,158.098798,3.99,0.167,,2023-02-12 15:06:00
919,"Reed, Jones and Wade",Bakery,Italian,Mumbai,Central,55.476878,169.440825,3.85,0.289,,2023-07-22 19:44:00
920,"Lewis, Clark and Johnson",North Indian,North Indian,Bengaluru,South,33.6914435,-46.373457,,0.277,0,2024-11-11 13:21:00
921,Martin-Christian,Bakery,South Indian,Mumbai,South,65.215177,-24.468288,3.72,0.224,1,2024-06-09 11:08:00
922,Moore LLC,Healthy,Fast Food,Chennai,West,-32.503471,-31.489402,3.81,0.176,,2023-08-25 05:44:00
923,King and Sons,South Indian,South Indian,Pune,West,-23.0266045,170.046271,3.41,0.268,Y,2023-08-01 05:54:00
924,Hicks LLC,Healthy,Chinese,Mumbai,South,68.602937,-161.062024,4.03,0.156,0,2023-10-31 20:13:00
925,Barker-Moses,Healthy,Chinese,Chennai,East,87.2841315,-167.591469,4.54,0.266,TRUE,2024-01-12 09:57:00
926,Cherry LLC,Healthy,Chinese,Mumbai,South,81.9300425,-152.872488,4.15,0.24,N,2024-04-10 18:38:00
927,Barker PLC,Healthy,Fast Food,Bengaluru,North,32.7606345,37.993781,3.1,0.26,FALSE,2023-10-04 14:37:00
928,"Tanner, Butler and Lee",Fast Food,South Indian,Mumbai,East,11.7439325,-41.923606,3.72,0.276,FALSE,2024-01-04 21:47:00
929,"Delgado, Porter and Watson",Chinese,Fast Food,Chennai,North,46.998115,-143.778954,,0.231,FALSE,2024-01-05 01:19:00
930,"Rosario, Moody and Montgomery",North Indian,Fast Food,Bengaluru,West,-35.138000,26.393563,4.57,0.158,N,2023-07-12 03:56:00
931,"Johnston, Mckenzie and Miller",Healthy,South Indian,Pune,South,89.555449,144.876908,4.42,0.299,1,2024-12-24 17:04:00
932,Collins-Miller,Healthy,Healthy,Bengaluru,South,69.6055395,-163.780901,3.51,0.251,1,2024-08-17 14:21:00
933,"Jones, Morrison and Vincent",Italian,North Indian,Delhi,Central,0.1157285,99.143431,3.03,0.283,Y,2024-11-24 06:49:00
934,Fernandez-Hernandez,South Indian,South Indian,Mumbai,East,-84.5115845,146.938588,,0.158,N,2024-08-03 07:04:00
935,"Murphy, Ellis and Bailey",Healthy,Italian,Bengaluru,East,-80.5236825,-176.944042,4.78,0.276,0,2023-08-21 07:53:00
936,"Lynn, Mccoy and White",South Indian,South Indian,Bengaluru,Central,-60.0261075,-41.534567,3.68,0.151,,2024-05-01 02:55:00
937,Osborne-Stephenson,Chinese,Chinese,Chennai,East,-38.520960,-69.924251,3.81,0.288,,2023-09-14 01:34:00
938,Pena-Herring,Fast Food,Chinese,Delhi,Central,-18.3926885,-102.698751,4.37,0.233,TRUE,2024-09-04 00:23:00
939,"Warren, Moore and Robinson",Italian,Healthy,Bengaluru,East,22.655010,127.868253,4.51,0.27,Y,2023-08-27 21:45:00
940,"Carter, Lee and Williams",Chinese,Fast Food,Delhi,South,-52.8635015,155.703996,3.28,0.163,0,2024-03-18 08:08:00
941,Colon-Becker,North Indian,South Indian,Delhi,North,45.0701505,51.914655,3.33,0.271,TRUE,2024-06-23 12:50:00
942,Smith-Brewer,Chinese,Bakery,Pune,East,44.4954045,-121.797805,4.79,0.153,N,2023-10-29 19:50:00
943,Miller Ltd,Italian,Italian,Mumbai,South,56.9287355,154.157100,4.74,0.162,N,2023-11-05 19:47:00
944,Dixon-Perez,South Indian,South Indian,Bengaluru,North,-88.943542,68.456969,3.66,0.257,Y,2024-11-29 21:18:00
945,"Arnold, Bryant and Larson",Bakery,Healthy,Hyderabad,South,-86.4595035,-100.473601,4.52,0.174,FALSE,2023-05-05 10:46:00
946,"Cooper, Young and Hernandez",Bakery,Healthy,Hyderabad,West,75.950332,64.773383,3.84,0.239,,2025-01-01 03:56:00
947,Ross-Thompson,North Indian,Italian,Pune,Central,-88.2313755,76.188079,4.47,0.198,0,2023-04-27 03:11:00
948,"Villegas, Buckley and Hicks",South Indian,Chinese,Bengaluru,West,-14.482441,-84.222288,3.46,0.197,1,2024-01-09 10:25:00
949,Frey and Sons,South Indian,Italian,Pune,Central,9.243140,106.604730,3.79,0.288,TRUE,2024-04-26 09:00:00
950,Harris LLC,Italian,Italian,Bengaluru,West,-77.8417325,-38.857603,4.03,0.198,TRUE,2023-11-22 22:20:00
951,"Chambers, Vasquez and Davenport",North Indian,South Indian,Bengaluru,South,-29.604926,-2.499024,3.98,0.151,FALSE,2023-05-06 22:10:00
952,Fisher Inc,Italian,North Indian,Bengaluru,East,14.5939315,-70.190457,4.68,0.166,1,2024-10-27 01:15:00
953,Fisher LLC,Fast Food,South Indian,Bengaluru,Central,0.5538675,85.146111,3.19,0.25,0,2024-06-18 21:33:00
954,"Powell, Schaefer and Long",Chinese,Italian,Chennai,West,73.233999,-168.832878,3.16,0.207,0,2024-03-08 08:51:00
955,"Smith, Payne and Pena",Healthy,Healthy,Bengaluru,South,4.3141615,103.398647,3.06,0.194,TRUE,2023-05-13 13:36:00
956,"Walker, Beck and Powers",Fast Food,Healthy,Chennai,North,-5.8304835,90.955296,3.1,0.278,N,2023-03-18 04:11:00
957,Macias Ltd,Bakery,South Indian,Pune,South,58.5991725,-65.765784,4.57,0.294,FALSE,2024-12-25 02:22:00
958,Williams-Huffman,Chinese,Bakery,Bengaluru,East,25.7080745,-132.645922,3.46,0.291,Y,2023-05-28 09:22:00
959,Carpenter Inc,North Indian,Bakery,Hyderabad,East,-75.4794165,74.089295,3.26,0.284,FALSE,2023-10-28 04:18:00
960,Ochoa-Jackson,Chinese,Italian,Chennai,Central,-35.4398105,13.809916,3.13,0.184,,2024-09-03 11:52:00
961,Lopez-Bennett,South Indian,Chinese,Bengaluru,East,-49.403544,-179.064895,4.13,0.209,0,2023-05-31 02:12:00
962,Black Group,Healthy,South Indian,Pune,Central,9.113732,112.834631,3.52,0.292,0,2023-10-04 19:48:00
963,Short-Castillo,Bakery,Healthy,Delhi,South,69.7213885,-178.389181,3.02,0.166,Y,2024-12-08 07:16:00
964,Murphy Inc,South Indian,Bakery,Pune,South,5.972077,164.232871,4.76,0.246,1,2023-09-05 21:35:00
965,"Wallace, Bennett and Brown",Fast Food,Fast Food,Bengaluru,Central,29.108404,65.065647,,0.246,N,2024-07-02 14:37:00
966,Jacobs and Sons,Bakery,Italian,Hyderabad,Central,22.0966265,-89.103374,4.5,0.167,N,2024-06-23 07:45:00
967,"Smith, Lopez and Hill",Bakery,Healthy,Bengaluru,South,23.4267345,-57.661281,3.49,0.246,Y,2024-05-15 10:27:00
968,Sherman-Sanford,Chinese,Bakery,Pune,West,-59.710914,151.744279,3.43,0.22,0,2024-03-18 20:34:00
969,Jackson Group,Healthy,Chinese,Pune,North,-50.7672975,47.135243,3.06,0.275,,2024-01-07 08:14:00
970,Jefferson LLC,Healthy,Healthy,Bengaluru,South,80.204720,5.518491,4.2,0.157,N,2023-01-05 19:14:00
971,"Boyd, Schmidt and Koch",North Indian,Fast Food,Mumbai,South,25.2667285,96.456825,3.85,0.243,TRUE,2024-07-24 19:32:00
972,"Walker, Frank and Brown",Fast Food,Chinese,Chennai,North,10.2044065,-108.927600,3.81,0.235,TRUE,2023-12-02 22:25:00
973,"Dickerson, Smith and Austin",South Indian,Fast Food,Delhi,Central,68.224482,175.210063,3.06,0.23,,2024-04-02 05:13:00
974,Russo-Becker,Bakery,Fast Food,Pune,West,73.2301975,-101.103976,3.72,0.245,0,2023-06-26 09:49:00
975,"Johnson, Weaver and Hale",Fast Food,Chinese,Bengaluru,South,6.166601,84.030080,3.77,0.155,1,2024-12-07 21:43:00
976,Smith-Hansen,Fast Food,North Indian,Pune,West,87.2427115,-171.871299,3.32,0.297,TRUE,2024-11-02 01:50:00
977,Higgins PLC,North Indian,South Indian,Pune,Central,72.8952225,-67.585607,3.9,0.219,FALSE,2024-08-19 11:20:00
978,Schaefer-Vasquez,Healthy,South Indian,Hyderabad,North,-12.140082,-93.092830,3.25,0.186,FALSE,2023-03-25 06:19:00
979,Wilson and Sons,North Indian,Healthy,Delhi,North,-77.8187905,100.875724,3.7,0.228,Y,2023-12-19 14:38:00
980,Hoffman-Taylor,North Indian,Chinese,Bengaluru,Central,-75.5382755,-167.113777,3.76,0.178,TRUE,2023-06-28 16:57:00
981,Gonzales Group,Chinese,Bakery,Chennai,East,-77.483283,-73.990498,4.28,0.185,0,2024-05-16 08:40:00
982,Rogers-Sullivan,Bakery,South Indian,Mumbai,Central,16.8534515,44.123395,4.63,0.241,Y,2023-07-09 01:11:00
983,"Brooks, Smith and Combs",North Indian,Chinese,Pune,West,-1.6004755,-158.390937,4.07,0.218,Y,2024-09-24 21:02:00
984,Smith Group,Bakery,Chinese,Delhi,West,89.3711725,37.037960,3.26,0.17,FALSE,2023-12-04 07:43:00
985,Simmons Group,Fast Food,Chinese,Chennai,South,32.502580,-21.019195,,0.253,FALSE,2024-12-01 18:41:00
986,Robles-Mccullough,Fast Food,South Indian,Pune,East,-71.5115655,116.412007,3.89,0.194,TRUE,2023-07-06 16:40:00
987,"Schmidt, Franklin and Middleton",South Indian,Fast Food,Mumbai,Central,46.981214,32.233795,3.83,0.213,0,2024-11-28 02:26:00
988,Powell LLC,North Indian,North Indian,Mumbai,Central,-71.970833,-26.144748,4.05,0.186,Y,2023-08-01 01:43:00
989,Hood-Bautista,Healthy,Bakery,Bengaluru,Central,-75.892510,-46.317808,3.05,0.177,Y,2023-09-24 13:49:00
990,"Cooper, Summers and Bolton",Healthy,Chinese,Hyderabad,Central,21.8390025,-147.032320,3.5,0.176,FALSE,2023-05-23 04:18:00
991,Hess-Lewis,Fast Food,Italian,Mumbai,North,-83.310148,169.747977,3.41,0.229,1,2023-11-26 16:11:00
992,Gray-Newman,Fast Food,Chinese,Bengaluru,North,12.5484625,-143.422874,4.69,0.238,TRUE,2023-04-18 08:29:00
993,"Jensen, Moreno and Khan",Fast Food,Italian,Pune,West,-62.3745695,87.220765,3.02,0.181,Y,2024-09-24 05:47:00
994,Hall LLC,Healthy,Bakery,Bengaluru,West,5.0193915,34.752061,3.41,0.178,N,2024-01-20 22:10:00
995,Davis-Stevens,Fast Food,South Indian,Bengaluru,East,-79.5384505,4.152113,3.93,0.16,FALSE,2023-04-20 21:19:00
996,"Blackwell, Nelson and Castillo",Chinese,Chinese,Mumbai,West,77.5284695,-144.802079,3.13,0.232,,2023-09-10 18:26:00
997,"Johnson, Howard and Price",Italian,Bakery,Bengaluru,North,3.5876295,103.066338,3.36,0.232,TRUE,2023-04-09 07:37:00
998,"Bowman, Pacheco and Moses",Chinese,Italian,Mumbai,North,88.604778,-42.980178,3.8,0.196,,2024-01-11 10:41:00
999,"Park, Scott and Villarreal",North Indian,Chinese,Delhi,North,-48.5652275,170.240016,3.06,0.288,1,2023-11-26 22:11:00
1000,"Watkins, Franklin and Moreno",Fast Food,Bakery,Hyderabad,Central,33.840568,-75.622538,3.93,0.25,Y,2024-06-07 00:56:00
