TRIP_ID,ORDER_ID,AGENT_ID,PICKUP_TIME,DROP_TIME,DISTANCE_KM,ESTIMATED_TIME_MIN,ACTUAL_TIME_MIN,SLA_BREACH_FLAG
329,440,399,2024-11-10 10:22:00,2024-11-10 10:59:00,10.26,35,37,0
330,441,38,2024-01-05 21:06:00,2024-01-05 21:35:00,8.89,30,29,0
331,443,40,2024-07-06 23:31:00,2024-07-06 23:58:00,7.59,25,27,0
332,444,660,2024-07-07 04:06:00,2024-07-07 04:44:00,3.1,35,38,0
333,445,231,2024-11-11 18:43:00,2024-11-11 18:51:00,2.36,25,8,0
334,447,557,2024-03-16 00:13:00,2024-03-16 00:39:00,10.66,25,26,0
335,448,150,2024-07-25 09:18:00,2024-07-25 09:50:00,1.66,20,32,1
336,449,403,2023-12-08 18:11:00,2023-12-08 18:43:00,6.61,25,32,1
337,452,492,2023-06-29 23:38:00,2023-06-30 00:08:00,6.67,25,30,0
338,453,478,2024-11-11 21:52:00,2024-11-11 22:06:00,4.85,25,14,0
339,454,399,2024-07-14 01:22:00,2024-07-14 02:22:00,10.89,35,60,1
340,455,181,2023-05-31 11:39:00,2023-05-31 12:33:00,8.44,35,54,1
341,457,169,2024-10-21 17:12:00,2024-10-21 17:58:00,2.79,20,46,1
342,458,686,2024-04-18 01:04:00,2024-04-18 01:08:00,1.89,30,4,0
343,459,794,2024-04-24 08:10:00,2024-04-24 08:35:00,3.31,25,25,0
344,460,347,2023-08-30 19:34:00,2023-08-30 19:58:00,10.79,30,24,0
345,461,377,2024-05-14 13:23:00,2024-05-14 13:50:00,6.54,30,27,0
346,462,521,2023-04-24 10:16:00,2023-04-24 10:26:00,1.08,25,10,0
347,463,54,2024-05-06 04:04:00,2024-05-06 05:09:00,10.23,25,65,1
348,464,93,2024-05-10 10:20:00,2024-05-10 10:30:00,3.46,35,10,0
349,465,249,2023-12-16 23:30:00,2023-12-17 00:20:00,4.94,25,50,1
350,466,260,2024-06-13 10:26:00,2024-06-13 11:10:00,4.21,30,44,1
351,469,434,2023-01-10 16:30:00,2023-01-10 17:07:00,7.45,30,37,1
352,470,354,2024-08-27 03:06:00,2024-08-27 03:30:00,10.62,35,24,0
353,471,1,2023-03-18 22:05:00,2023-03-18 22:05:00,1.29,20,0,0
354,472,667,2023-04-24 02:03:00,2023-04-24 02:42:00,10.01,35,39,0
355,473,717,2023-08-26 19:06:00,2023-08-26 20:07:00,8.21,25,61,1
356,474,123,2023-06-01 11:58:00,2023-06-01 12:46:00,8.65,20,48,1
357,475,712,2024-01-19 01:50:00,2024-01-19 02:26:00,3.76,35,36,0
358,477,461,2023-05-07 09:29:00,2023-05-07 10:09:00,7.04,20,40,1
359,478,525,2024-05-13 08:55:00,2024-05-13 08:57:00,9.3,35,2,0
360,479,396,2023-03-14 23:07:00,2023-03-14 23:18:00,8.09,30,11,0
361,481,381,2024-10-10 07:30:00,2024-10-10 07:35:00,6.57,25,5,0
362,483,178,2024-12-15 15:51:00,2024-12-15 16:33:00,10.42,30,42,1
363,484,53,2023-08-11 02:41:00,2023-08-11 02:54:00,1.15,35,13,0
364,485,583,2024-05-28 12:25:00,2024-05-28 12:46:00,10.27,35,21,0
365,487,685,2023-03-03 13:51:00,2023-03-03 14:24:00,10.06,20,33,1
366,488,585,2024-05-30 06:22:00,2024-05-30 06:43:00,8.03,35,21,0
367,490,35,2023-11-26 13:56:00,2023-11-26 14:32:00,8.35,35,36,0
368,491,111,2023-10-06 00:53:00,2023-10-06 01:07:00,11.37,35,14,0
369,492,608,2023-10-27 00:04:00,2023-10-27 00:09:00,5.01,35,5,0
370,493,763,2023-10-06 18:17:00,2023-10-06 18:30:00,4.11,30,13,0
371,494,264,2024-09-23 04:03:00,2024-09-23 04:10:00,9.07,30,7,0
372,495,57,2024-12-15 10:31:00,2024-12-15 11:05:00,1.08,30,34,0
373,496,301,2024-04-27 13:05:00,2024-04-27 13:33:00,6.56,25,28,0
374,497,199,2023-07-19 12:25:00,2023-07-19 13:13:00,11.35,35,48,1
375,498,461,2024-08-24 05:08:00,2024-08-24 05:31:00,7.9,30,23,0
376,500,717,2023-03-10 00:59:00,2023-03-10 01:10:00,5.63,30,11,0
377,501,538,2024-04-08 10:40:00,2024-04-08 11:11:00,8.43,30,31,0
378,503,548,2024-05-31 22:46:00,2024-05-31 23:06:00,6.89,25,20,0
379,504,609,2024-04-13 08:51:00,2024-04-13 09:22:00,7.23,30,31,0
380,507,147,2024-06-16 09:50:00,2024-06-16 10:18:00,1.77,20,28,1
381,508,750,2023-07-10 00:44:00,2023-07-10 01:15:00,1.98,20,31,1
382,512,794,2023-04-05 21:06:00,2023-04-05 21:40:00,3.87,30,34,0
383,513,599,2024-10-18 03:01:00,2024-10-18 03:08:00,1.37,30,7,0
384,515,633,2024-04-02 16:59:00,2024-04-02 17:28:00,8.4,25,29,0
385,516,333,2023-11-26 13:15:00,2023-11-26 13:53:00,8.4,30,38,1
386,517,44,2023-02-01 22:09:00,2023-02-01 22:35:00,2.29,30,26,0
387,518,445,2024-09-12 12:23:00,2024-09-12 12:57:00,5.37,30,34,0
388,519,209,2024-03-17 17:53:00,2024-03-17 18:24:00,7.09,30,31,0
389,520,649,2024-08-05 21:51:00,2024-08-05 22:08:00,1.44,35,17,0
390,521,404,2023-05-01 12:46:00,2023-05-01 13:31:00,7.32,30,45,1
391,522,401,2024-10-11 21:04:00,2024-10-11 21:31:00,7.59,20,27,1
392,523,327,2024-05-08 10:46:00,2024-05-08 11:27:00,9.59,20,41,1
393,524,132,2023-12-27 15:12:00,2023-12-27 15:33:00,2.65,35,21,0
394,525,799,2023-03-24 07:12:00,2023-03-24 08:05:00,11.49,25,53,1
395,526,385,2023-06-14 14:36:00,2023-06-14 15:17:00,5.62,25,41,1
396,530,344,2023-08-18 21:01:00,2023-08-18 21:01:00,5.66,30,0,0
397,532,355,2025-01-01 14:34:00,2025-01-01 15:22:00,6.15,20,48,1
398,534,202,2024-06-18 07:30:00,2024-06-18 07:52:00,3.83,30,22,0
399,535,542,2024-09-22 13:30:00,2024-09-22 13:48:00,8.63,35,18,0
400,536,687,2024-07-17 10:54:00,2024-07-17 11:38:00,4.41,25,44,1
401,537,378,2023-12-20 05:51:00,2023-12-20 06:04:00,9.39,25,13,0
402,538,602,2023-09-19 11:59:00,2023-09-19 12:44:00,5.01,25,45,1
403,539,620,2023-09-10 18:07:00,2023-09-10 18:37:00,6.7,20,30,1
404,540,664,2024-11-17 21:06:00,2024-11-17 21:19:00,2.95,30,13,0
405,541,199,2023-12-17 12:07:00,2023-12-17 13:07:00,1.97,20,60,1
406,542,717,2023-08-24 22:27:00,2023-08-24 22:27:00,1.97,35,0,0
407,543,654,2024-09-16 01:02:00,2024-09-16 01:08:00,9.34,30,6,0
408,547,641,2024-07-27 12:21:00,2024-07-27 12:52:00,5.81,25,31,1
409,548,208,2024-05-27 15:22:00,2024-05-27 15:43:00,9.12,25,21,0
410,549,66,2023-01-25 23:31:00,2023-01-25 23:56:00,9.54,30,25,0
411,550,124,2023-09-03 06:51:00,2023-09-03 07:11:00,2.36,25,20,0
412,552,762,2023-08-03 01:12:00,2023-08-03 01:17:00,5.14,20,5,0
413,553,38,2024-07-04 16:21:00,2024-07-04 16:26:00,9.02,30,5,0
414,554,319,2023-06-28 10:58:00,2023-06-28 11:21:00,9.85,30,23,0
415,555,430,2023-04-09 03:11:00,2023-04-09 04:02:00,8.39,35,51,1
416,556,383,2023-04-01 00:07:00,2023-04-01 00:47:00,7.31,30,40,1
417,559,457,2023-07-04 20:20:00,2023-07-04 20:47:00,3.92,20,27,1
418,563,463,2024-11-06 02:47:00,2024-11-06 03:35:00,7.77,30,48,1
419,564,544,2023-06-07 04:22:00,2023-06-07 05:14:00,4.6,25,52,1
420,565,749,2023-02-26 04:16:00,2023-02-26 04:47:00,4.89,30,31,0
421,566,334,2024-04-22 03:44:00,2024-04-22 04:15:00,9.58,25,31,1
422,567,653,2024-03-23 11:42:00,2024-03-23 12:02:00,7.41,25,20,0
423,568,166,2024-06-20 10:52:00,2024-06-20 11:20:00,11.67,35,28,0
424,569,473,2023-04-27 02:24:00,2023-04-27 02:31:00,2.2,30,7,0
425,570,502,2024-04-15 12:03:00,2024-04-15 12:37:00,11.0,35,34,0
426,571,96,2024-08-29 11:00:00,2024-08-29 11:55:00,2.3,35,55,1
427,572,352,2024-01-26 03:08:00,2024-01-26 04:03:00,5.49,25,55,1
428,573,199,2023-06-17 02:40:00,2023-06-17 03:01:00,3.34,35,21,0
429,574,87,2024-01-11 15:46:00,2024-01-11 16:12:00,4.03,20,26,1
430,576,731,2024-05-23 19:16:00,2024-05-23 19:25:00,7.48,20,9,0
431,577,354,2024-09-15 15:17:00,2024-09-15 15:43:00,10.72,30,26,0
432,578,770,2023-09-21 16:54:00,2023-09-21 17:42:00,5.13,30,48,1
433,579,173,2024-05-29 10:19:00,2024-05-29 10:56:00,2.77,30,37,1
434,580,619,2024-08-03 16:01:00,2024-08-03 16:58:00,4.5,35,57,1
435,582,780,2023-08-09 10:35:00,2023-08-09 11:05:00,1.98,30,30,0
436,583,171,2024-01-03 02:12:00,2024-01-03 02:34:00,6.26,35,22,0
437,584,354,2023-04-21 08:55:00,2023-04-21 09:55:00,7.12,25,60,1
438,585,461,2023-08-06 17:55:00,2023-08-06 18:48:00,2.89,35,53,1
439,586,447,2024-02-25 19:08:00,2024-02-25 19:14:00,11.81,25,6,0
440,587,674,2023-09-16 20:14:00,2023-09-16 20:46:00,2.57,25,32,1
441,589,212,2024-04-18 02:49:00,2024-04-18 03:11:00,3.95,25,22,0
442,591,350,2024-02-08 12:27:00,2024-02-08 13:01:00,2.93,30,34,0
443,593,386,2023-10-03 20:52:00,2023-10-03 21:25:00,10.76,35,33,0
444,594,385,2024-09-15 09:56:00,2024-09-15 10:06:00,8.7,35,10,0
445,595,236,2024-12-23 11:53:00,2024-12-23 12:24:00,1.79,20,31,1
446,597,749,2023-01-07 07:19:00,2023-01-07 07:31:00,5.65,20,12,0
447,598,452,2023-08-29 21:23:00,2023-08-29 21:33:00,1.75,30,10,0
448,600,542,2024-08-15 22:02:00,2024-08-15 22:32:00,8.31,30,30,0
449,601,59,2024-06-03 19:40:00,2024-06-03 20:38:00,9.98,35,58,1
450,602,402,2024-01-04 11:00:00,2024-01-04 11:59:00,3.98,35,59,1
451,603,492,2023-07-26 18:38:00,2023-07-26 18:48:00,2.5,35,10,0
452,604,352,2024-05-30 07:44:00,2024-05-30 08:15:00,8.96,25,31,1
453,605,454,2024-05-10 00:38:00,2024-05-10 01:03:00,10.25,20,25,0
454,607,53,2023-02-28 04:22:00,2023-02-28 05:10:00,6.6,20,48,1
455,608,506,2024-06-03 01:44:00,2024-06-03 02:00:00,10.67,35,16,0
456,609,453,2023-03-08 06:27:00,2023-03-08 06:41:00,9.45,20,14,0
457,611,162,2023-05-12 12:47:00,2023-05-12 13:15:00,8.2,20,28,1
458,612,687,2023-05-25 10:01:00,2023-05-25 10:05:00,10.98,30,4,0
459,613,632,2023-12-01 19:47:00,2023-12-01 20:18:00,10.86,20,31,1
460,614,260,2024-06-01 09:09:00,2024-06-01 09:20:00,3.37,20,11,0
461,615,483,2023-06-11 16:14:00,2023-06-11 16:53:00,2.02,20,39,1
462,616,577,2023-09-26 12:05:00,2023-09-26 12:20:00,1.36,20,15,0
463,617,350,2024-02-05 03:24:00,2024-02-05 03:45:00,10.58,35,21,0
464,618,776,2023-08-05 15:36:00,2023-08-05 16:25:00,5.53,25,49,1
465,622,218,2024-03-22 19:20:00,2024-03-22 19:33:00,11.37,35,13,0
466,623,503,2023-05-14 05:21:00,2023-05-14 06:20:00,2.28,35,59,1
467,625,179,2023-02-01 15:11:00,2023-02-01 15:47:00,10.09,30,36,1
468,627,85,2023-02-10 12:02:00,2023-02-10 12:21:00,10.64,35,19,0
469,629,18,2023-08-31 13:59:00,2023-08-31 14:16:00,1.01,20,17,0
470,631,356,2023-03-22 12:26:00,2023-03-22 12:42:00,8.0,30,16,0
471,635,388,2023-11-21 09:05:00,2023-11-21 10:05:00,3.09,30,60,1
472,636,749,2023-02-10 17:37:00,2023-02-10 18:36:00,5.94,20,59,1
473,637,356,2024-06-03 02:36:00,2024-06-03 02:42:00,6.0,20,6,0
474,638,15,2024-10-28 15:50:00,2024-10-28 16:04:00,9.81,35,14,0
475,641,710,2024-07-26 18:21:00,2024-07-26 18:49:00,11.38,35,28,0
476,642,298,2024-12-16 15:24:00,2024-12-16 15:38:00,2.43,25,14,0
477,643,136,2024-06-20 16:50:00,2024-06-20 17:25:00,5.37,30,35,0
478,644,494,2024-01-29 01:30:00,2024-01-29 01:53:00,5.48,25,23,0
479,645,35,2024-03-22 17:55:00,2024-03-22 18:06:00,3.28,20,11,0
480,646,355,2024-09-04 19:27:00,2024-09-04 20:06:00,1.62,35,39,0
481,647,358,2023-02-15 22:15:00,2023-02-15 22:29:00,10.07,20,14,0
482,648,457,2024-11-10 15:05:00,2024-11-10 15:39:00,6.03,20,34,1
483,650,683,2024-03-12 11:48:00,2024-03-12 11:53:00,11.96,20,5,0
484,651,2,2024-05-06 07:44:00,2024-05-06 08:26:00,5.21,30,42,1
485,652,601,2023-11-07 00:32:00,2023-11-07 00:50:00,6.07,35,18,0
486,655,690,2023-03-28 09:57:00,2023-03-28 10:36:00,7.74,30,39,1
487,656,583,2024-03-10 14:52:00,2024-03-10 15:27:00,8.17,35,35,0
488,657,410,2023-10-05 07:40:00,2023-10-05 08:07:00,2.2,25,27,0
489,658,316,2023-01-24 17:12:00,2023-01-24 18:07:00,5.95,20,55,1
490,660,310,2023-05-15 23:18:00,2023-05-15 23:25:00,1.23,20,7,0
491,661,144,2024-04-27 01:43:00,2024-04-27 02:27:00,6.28,20,44,1
492,662,403,2023-10-04 18:57:00,2023-10-04 19:34:00,9.58,25,37,1
493,664,500,2024-08-04 07:06:00,2024-08-04 07:30:00,1.38,35,24,0
494,665,432,2024-06-09 01:48:00,2024-06-09 01:44:00,1.17,35,-4,0
495,667,146,2024-09-21 13:05:00,2024-09-21 13:44:00,7.43,30,39,1
496,669,171,2023-04-03 11:14:00,2023-04-03 11:43:00,10.0,25,29,0
497,670,552,2023-07-17 12:43:00,2023-07-17 13:26:00,2.94,25,43,1
498,671,440,2024-11-22 06:00:00,2024-11-22 06:17:00,6.0,30,17,0
499,673,261,2024-11-04 00:06:00,2024-11-04 00:37:00,8.78,30,31,0
500,675,96,2023-05-07 21:14:00,2023-05-07 22:04:00,1.73,20,50,1
501,676,228,2024-12-18 17:12:00,2024-12-18 17:39:00,7.55,20,27,1
502,677,545,2023-11-08 20:18:00,2023-11-08 21:01:00,2.37,35,43,1
503,679,451,2024-01-23 22:19:00,2024-01-23 23:10:00,3.72,35,51,1
504,680,104,2024-08-09 21:17:00,2024-08-09 21:44:00,7.66,35,27,0
505,682,700,2024-07-12 07:45:00,2024-07-12 08:34:00,6.44,30,49,1
506,683,733,2023-09-18 05:35:00,2023-09-18 05:44:00,7.28,30,9,0
507,684,478,2023-10-19 08:18:00,2023-10-19 08:31:00,11.04,30,13,0
508,688,457,2023-09-01 15:14:00,2023-09-01 15:29:00,6.99,30,15,0
509,690,287,2023-08-05 07:11:00,2023-08-05 08:02:00,9.41,35,51,1
510,691,91,2024-11-10 08:13:00,2024-11-10 08:33:00,9.25,30,20,0
511,692,425,2024-10-09 13:51:00,2024-10-09 14:26:00,9.38,30,35,0
512,693,434,2024-09-02 21:12:00,2024-09-02 21:52:00,1.26,35,40,0
513,694,723,2023-09-09 04:15:00,2023-09-09 04:49:00,5.53,25,34,1
514,695,674,2023-05-11 02:50:00,2023-05-11 03:30:00,10.69,25,40,1
515,696,286,2023-05-29 13:46:00,2023-05-29 14:23:00,8.5,25,37,1
516,697,689,2023-08-20 20:19:00,2023-08-20 20:54:00,3.28,25,35,1
517,698,748,2023-08-22 23:25:00,2023-08-22 23:54:00,10.27,35,29,0
518,699,204,2024-05-23 04:58:00,2024-05-23 05:28:00,9.47,20,30,1
519,702,366,2023-07-07 09:44:00,2023-07-07 10:06:00,7.86,25,22,0
520,704,42,2024-03-21 07:50:00,2024-03-21 08:26:00,2.08,30,36,1
521,705,477,2023-05-24 02:04:00,2023-05-24 02:36:00,5.26,35,32,0
522,706,326,2024-01-07 02:19:00,2024-01-07 03:01:00,3.08,35,42,1
523,707,381,2024-07-29 15:17:00,2024-07-29 15:48:00,2.85,35,31,0
524,708,381,2023-02-10 20:14:00,2023-02-10 20:38:00,3.61,30,24,0
525,710,3,2023-12-30 08:28:00,2023-12-30 08:48:00,8.66,25,20,0
526,713,457,2023-10-06 21:15:00,2023-10-06 21:57:00,4.13,30,42,1
527,716,706,2023-06-13 15:13:00,2023-06-13 16:02:00,1.77,30,49,1
528,718,783,2023-02-01 20:45:00,2023-02-01 20:41:00,2.47,30,-4,0
529,719,194,2024-04-09 08:02:00,2024-04-09 08:47:00,4.41,30,45,1
530,720,366,2024-08-25 21:42:00,2024-08-25 22:10:00,10.94,20,28,1
531,722,228,2024-03-10 05:15:00,2024-03-10 05:39:00,11.95,20,24,0
532,723,723,2024-03-11 00:41:00,2024-03-11 01:33:00,6.31,35,52,1
533,724,319,2023-11-08 17:20:00,2023-11-08 17:55:00,4.43,25,35,1
534,725,476,2024-05-26 03:11:00,2024-05-26 03:18:00,1.84,20,7,0
535,726,416,2023-04-23 10:10:00,2023-04-23 10:55:00,7.19,30,45,1
536,727,124,2023-03-31 21:17:00,2023-03-31 21:53:00,9.24,20,36,1
537,730,56,2023-01-20 18:14:00,2023-01-20 18:45:00,11.77,20,31,1
538,731,725,2023-03-05 16:34:00,2023-03-05 16:57:00,8.73,35,23,0
539,732,105,2023-12-07 16:22:00,2023-12-07 17:05:00,7.28,25,43,1
540,733,118,2023-05-30 18:44:00,2023-05-30 19:17:00,10.5,25,33,1
541,734,176,2023-11-15 01:49:00,2023-11-15 02:07:00,1.32,20,18,0
542,735,518,2024-05-19 09:45:00,2024-05-19 10:13:00,7.63,35,28,0
543,736,273,2023-06-17 22:23:00,2023-06-17 22:42:00,11.13,35,19,0
544,737,85,2023-01-19 07:21:00,2023-01-19 08:07:00,4.11,35,46,1
545,738,601,2023-11-28 05:46:00,2023-11-28 05:55:00,4.46,20,9,0
546,739,123,2024-08-18 09:20:00,2024-08-18 09:43:00,6.53,20,23,0
547,740,640,2023-03-17 18:25:00,2023-03-17 18:53:00,1.43,25,28,0
548,741,368,2024-08-26 15:48:00,2024-08-26 16:10:00,6.87,35,22,0
549,742,373,2024-09-17 09:45:00,2024-09-17 10:03:00,7.67,25,18,0
550,744,79,2023-07-19 01:30:00,2023-07-19 01:53:00,6.0,35,23,0
551,745,183,2023-09-23 01:39:00,2023-09-23 02:15:00,6.4,30,36,1
552,746,99,2023-12-21 19:58:00,2023-12-21 20:13:00,11.48,35,15,0
553,747,142,2024-02-08 04:33:00,2024-02-08 05:20:00,10.21,20,47,1
554,748,171,2024-01-01 00:34:00,2024-01-01 00:33:00,1.85,25,-1,0
555,750,695,2024-08-26 15:08:00,2024-08-26 15:25:00,4.89,35,17,0
556,751,407,2023-04-07 21:24:00,2023-04-07 22:01:00,1.17,25,37,1
557,752,508,2024-05-24 11:21:00,2024-05-24 11:52:00,2.56,25,31,1
558,753,104,2024-12-08 05:34:00,2024-12-08 06:13:00,5.27,35,39,0
559,755,668,2024-07-25 01:15:00,2024-07-25 01:54:00,5.38,35,39,0
560,756,688,2023-01-29 14:35:00,2023-01-29 15:09:00,3.22,35,34,0
561,757,554,2024-06-21 10:13:00,2024-06-21 10:23:00,10.05,25,10,0
562,758,642,2024-05-07 13:28:00,2024-05-07 13:40:00,11.52,30,12,0
563,761,544,2024-08-08 08:53:00,2024-08-08 09:28:00,6.19,35,35,0
564,762,120,2023-09-13 08:10:00,2023-09-13 09:00:00,1.96,30,50,1
565,763,525,2024-04-18 00:43:00,2024-04-18 01:18:00,2.87,25,35,1
566,764,711,2023-01-12 02:11:00,2023-01-12 02:49:00,3.7,35,38,0
567,765,75,2023-10-19 08:19:00,2023-10-19 09:03:00,2.19,25,44,1
568,766,338,2023-02-06 14:08:00,2023-02-06 14:10:00,3.77,25,2,0
569,767,317,2024-07-02 15:35:00,2024-07-02 15:35:00,3.84,30,0,0
570,769,774,2024-10-08 18:37:00,2024-10-08 19:21:00,9.61,35,44,1
571,771,310,2024-07-13 03:11:00,2024-07-13 03:29:00,1.77,25,18,0
572,772,79,2023-12-10 04:25:00,2023-12-10 04:36:00,9.63,20,11,0
573,773,355,2023-06-14 18:16:00,2023-06-14 18:59:00,5.74,30,43,1
574,775,294,2023-08-05 11:57:00,2023-08-05 12:20:00,7.8,25,23,0
575,776,593,2024-09-20 22:59:00,2024-09-20 23:37:00,8.32,30,38,1
576,777,74,2023-04-15 11:05:00,2023-04-15 11:48:00,7.32,30,43,1
577,779,791,2024-10-11 03:22:00,2024-10-11 04:10:00,9.77,35,48,1
578,781,543,2024-03-15 15:24:00,2024-03-15 15:58:00,4.12,35,34,0
579,784,443,2023-02-26 17:35:00,2023-02-26 18:04:00,6.61,30,29,0
580,787,666,2024-05-05 15:43:00,2024-05-05 16:04:00,4.83,25,21,0
581,789,484,2024-04-18 14:24:00,2024-04-18 14:49:00,7.39,30,25,0
582,790,368,2024-05-28 23:58:00,2024-05-29 00:47:00,6.99,25,49,1
583,791,499,2024-11-13 04:26:00,2024-11-13 04:39:00,10.37,30,13,0
584,793,541,2024-12-27 23:41:00,2024-12-27 23:50:00,6.81,35,9,0
585,798,680,2023-04-14 00:35:00,2023-04-14 01:05:00,1.07,30,30,0
586,799,614,2023-12-24 14:05:00,2023-12-24 14:19:00,3.57,30,14,0
587,800,245,2023-05-10 15:40:00,2023-05-10 16:07:00,6.57,20,27,1
588,801,637,2024-02-13 02:52:00,2024-02-13 03:25:00,7.63,35,33,0
589,802,728,2024-03-16 22:20:00,2024-03-16 22:59:00,8.99,35,39,0
590,803,58,2023-01-09 15:26:00,2023-01-09 16:10:00,11.55,25,44,1
591,805,763,2023-08-06 07:43:00,2023-08-06 07:46:00,5.1,25,3,0
592,806,579,2023-05-07 15:17:00,2023-05-07 16:04:00,11.65,35,47,1
593,807,719,2023-04-03 04:55:00,2023-04-03 05:43:00,3.43,35,48,1
594,808,235,2023-09-30 13:11:00,2023-09-30 13:32:00,8.36,30,21,0
595,809,237,2023-02-18 16:00:00,2023-02-18 16:05:00,3.71,30,5,0
596,810,373,2024-01-18 11:16:00,2024-01-18 11:50:00,9.88,35,34,0
597,811,478,2024-05-19 16:45:00,2024-05-19 17:18:00,9.84,20,33,1
598,812,146,2023-06-14 07:09:00,2023-06-14 07:52:00,7.42,20,43,1
599,814,78,2024-07-08 06:37:00,2024-07-08 07:27:00,11.2,20,50,1
600,815,129,2024-12-05 17:46:00,2024-12-05 17:52:00,8.7,20,6,0
601,818,14,2024-03-23 07:20:00,2024-03-23 07:24:00,11.18,25,4,0
602,819,383,2023-11-11 11:55:00,2023-11-11 12:32:00,4.0,35,37,0
603,820,514,2023-07-07 21:31:00,2023-07-07 22:06:00,7.84,30,35,0
604,821,497,2023-08-04 01:31:00,2023-08-04 01:51:00,10.71,20,20,0
605,823,380,2024-04-25 16:50:00,2024-04-25 17:28:00,9.7,30,38,1
606,824,677,2023-04-08 22:00:00,2023-04-08 22:13:00,2.97,20,13,0
607,825,251,2024-05-14 20:29:00,2024-05-14 20:58:00,5.78,25,29,0
608,827,42,2023-03-30 06:38:00,2023-03-30 07:00:00,5.27,20,22,0
609,829,407,2023-01-20 21:39:00,2023-01-20 22:21:00,2.19,35,42,1
610,830,53,2024-06-30 08:10:00,2024-06-30 08:30:00,4.7,35,20,0
611,831,295,2024-02-17 02:56:00,2024-02-17 03:24:00,8.35,30,28,0
612,832,343,2023-01-21 16:23:00,2023-01-21 17:03:00,11.65,30,40,1
613,833,706,2024-02-08 17:38:00,2024-02-08 17:56:00,2.37,20,18,0
614,834,202,2023-02-26 22:01:00,2023-02-26 22:42:00,6.72,25,41,1
615,836,115,2023-12-17 15:23:00,2023-12-17 15:45:00,3.12,25,22,0
616,837,264,2023-04-19 21:37:00,2023-04-19 21:40:00,8.45,25,3,0
617,838,189,2024-02-19 15:29:00,2024-02-19 15:44:00,6.41,20,15,0
618,839,73,2023-11-24 22:38:00,2023-11-24 23:39:00,2.51,35,61,1
619,840,14,2024-09-09 20:21:00,2024-09-09 20:56:00,4.84,20,35,1
620,841,22,2024-12-07 11:51:00,2024-12-07 12:19:00,9.67,35,28,0
621,842,99,2024-10-27 05:47:00,2024-10-27 06:40:00,1.16,20,53,1
622,843,317,2023-11-22 05:56:00,2023-11-22 06:32:00,6.95,30,36,1
623,844,98,2023-01-21 09:39:00,2023-01-21 09:53:00,2.14,20,14,0
624,846,597,2024-05-23 18:12:00,2024-05-23 18:51:00,10.77,25,39,1
625,848,14,2023-10-16 11:09:00,2023-10-16 11:46:00,4.47,35,37,0
626,852,642,2023-03-01 18:26:00,2023-03-01 18:58:00,4.35,25,32,1
627,853,723,2024-08-30 03:33:00,2024-08-30 04:28:00,7.95,30,55,1
628,855,361,2023-03-14 22:28:00,2023-03-14 23:08:00,9.0,30,40,1
629,856,713,2023-06-05 19:56:00,2023-06-05 20:48:00,7.33,20,52,1
630,857,604,2023-08-01 02:26:00,2023-08-01 02:56:00,4.19,20,30,1
631,858,52,2024-09-22 13:29:00,2024-09-22 14:07:00,4.5,35,38,0
632,859,771,2024-01-17 07:41:00,2024-01-17 08:11:00,3.92,35,30,0
633,860,634,2023-06-14 23:07:00,2023-06-14 23:54:00,4.26,35,47,1
634,861,369,2024-06-10 17:05:00,2024-06-10 17:43:00,11.5,35,38,0
635,862,378,2024-05-23 09:51:00,2024-05-23 10:34:00,5.61,25,43,1
636,863,744,2024-08-08 20:40:00,2024-08-08 20:46:00,9.7,20,6,0
637,864,626,2024-05-02 03:12:00,2024-05-02 03:39:00,5.51,20,27,1
638,868,699,2024-11-09 16:18:00,2024-11-09 16:47:00,9.84,25,29,0
639,869,193,2023-12-23 03:42:00,2023-12-23 04:16:00,10.41,30,34,0
640,870,385,2024-04-29 08:22:00,2024-04-29 08:39:00,7.27,25,17,0
641,872,269,2024-10-31 03:33:00,2024-10-31 04:20:00,1.12,30,47,1
642,873,631,2023-04-04 20:05:00,2023-04-04 20:15:00,4.59,35,10,0
643,875,713,2024-02-26 03:39:00,2024-02-26 04:04:00,8.25,35,25,0
644,878,644,2023-07-15 15:35:00,2023-07-15 16:12:00,3.14,20,37,1
645,879,687,2023-11-18 23:38:00,2023-11-19 00:04:00,7.42,25,26,0
646,880,379,2023-10-15 00:02:00,2023-10-15 00:09:00,2.16,20,7,0
647,881,502,2024-12-12 08:47:00,2024-12-12 09:20:00,11.55,20,33,1
648,882,26,2023-06-28 14:51:00,2023-06-28 15:19:00,7.67,35,28,0
649,884,286,2024-04-18 22:29:00,2024-04-18 22:25:00,1.51,35,-4,0
650,885,74,2023-03-14 13:32:00,2023-03-14 14:11:00,1.92,35,39,0
651,886,266,2023-05-14 01:35:00,2023-05-14 01:37:00,3.44,25,2,0
652,887,140,2024-11-09 21:05:00,2024-11-09 21:33:00,4.99,20,28,1
653,889,622,2023-12-30 20:04:00,2023-12-30 20:50:00,1.78,30,46,1
654,890,798,2024-11-17 07:53:00,2024-11-17 08:23:00,11.61,25,30,0
655,891,49,2023-01-26 07:41:00,2023-01-26 08:08:00,4.95,35,27,0
656,892,664,2024-02-04 00:59:00,2024-02-04 00:55:00,10.23,25,-4,0
657,895,674,2024-08-18 16:20:00,2024-08-18 16:32:00,7.6,30,12,0
658,896,368,2023-05-26 09:41:00,2023-05-26 10:00:00,1.42,35,19,0
