MENU_ITEM_ID,RESTAURANT_ID,ITEM_NAME,CATEGORY,PRICE,IS_VEG,IS_ACTIVE
592,846,Apply Burger,Starter,215.43,Y,Y
593,960,Bar Pizza,Beverage,200.15,N,N
594,980,Month Bowl,Beverage,107.12,1,1
595,552,Reflect Meal,Starter,352.49,N,N
596,661,Tax Bowl,Dessert,194.54,N,N
597,996,Scene Pizza,Beverage,349.3,0,0
598,658,Heart Meal,Main,409.69,Y,N
599,508,Good Pizza,Dessert,250.09,Y,Y
600,352,Blood Thali,Beverage,424.18,1,N
601,915,Special Burger,Dessert,309.82,Y,0
602,28,However Pizza,Main,595.33,Y,1
603,155,Decide Meal,Starter,324.79,1,0
604,589,Remember Bowl,Starter,405.71,Y,1
605,376,Expert Pizza,Dessert,270.33,1,N
606,481,Federal Bowl,Dessert,230.13,0,N
607,316,Least Burger,Starter,554.52,N,Y
608,159,Deal Pizza,Main,342.75,0,0
609,53,Federal Burger,Beverage,,1,N
610,166,Walk Thali,Main,275.52,Y,
611,473,Main Bowl,Starter,298.07,N,0
612,383,Vote Pizza,Main,97.45,Y,N
613,738,Market Pizza,Main,516.52,Y,1
614,433,Card Meal,Beverage,458.71,1,Y
615,938,Summer Burger,Starter,361.32,0,N
616,257,According Thali,Main,381.79,1,0
617,34,Run Bowl,Main,359.64,Y,1
618,971,Or Pizza,Main,490.53,Y,1
619,714,Represent Thali,Beverage,580.89,N,
620,812,Also Thali,Dessert,172.99,N,Y
621,240,Set Pizza,Dessert,121.92,0,0
622,34,Of Burger,Starter,337.54,1,1
623,955,Piece Pizza,Beverage,316.82,Y,
624,954,List Meal,Starter,573.64,N,N
625,955,Dinner Bowl,Main,232.39,1,N
626,793,East Bowl,Beverage,283.78,0,
627,782,Room Thali,Main,535.16,0,1
628,669,Although Meal,Starter,262.04,0,
629,228,Television Pizza,Starter,269.34,N,N
630,344,Here Meal,Main,103.0,N,0
631,645,Thought Meal,Beverage,177.3,Y,N
632,36,Off Pizza,Beverage,224.94,1,N
633,742,People Burger,Starter,466.66,N,
634,254,Feel Bowl,Main,182.12,0,1
635,910,Strategy Thali,Beverage,539.6,1,Y
636,485,Example Pizza,Beverage,428.08,Y,Y
637,301,Trial Burger,Starter,122.92,N,N
638,888,Include Bowl,Beverage,97.22,1,Y
639,11,Toward Pizza,Starter,186.9,N,0
640,772,Understand Burger,Beverage,222.6,1,Y
641,551,Federal Thali,Main,475.22,1,N
642,328,Respond Pizza,Starter,471.42,N,N
643,620,That Bowl,Dessert,117.07,1,0
644,356,Right Bowl,Starter,393.45,1,N
645,612,No Pizza,Starter,231.41,0,Y
646,253,General Bowl,Dessert,364.07,N,N
647,89,Rise Bowl,Starter,334.78,0,Y
648,884,Dinner Meal,Starter,555.15,N,N
649,15,A Pizza,Dessert,339.82,1,
650,206,Continue Bowl,Starter,461.2,N,1
651,361,Miss Bowl,Beverage,513.27,N,N
652,660,Recent Thali,Beverage,349.19,Y,N
653,344,Writer Pizza,Starter,,N,Y
654,14,No Thali,Dessert,400.27,N,1
655,634,Hard Pizza,Beverage,160.8,1,Y
656,146,Really Bowl,Dessert,434.75,N,0
657,511,Anything Pizza,Starter,510.47,N,
658,638,Wall Burger,Starter,224.73,N,N
659,760,Where Pizza,Beverage,535.52,0,0
660,771,Project Pizza,Main,240.88,Y,
661,515,Unit Bowl,Main,134.5,1,
662,819,Commercial Meal,Main,343.21,Y,1
663,640,Three Pizza,Beverage,188.09,0,Y
664,797,Find Pizza,Beverage,237.11,Y,
665,266,Go Pizza,Beverage,150.76,0,0
666,918,Guy Burger,Starter,156.81,0,Y
667,52,Order Meal,Starter,484.11,0,
668,955,Everybody Thali,Main,551.95,N,Y
669,835,Increase Thali,Beverage,445.2,1,
670,409,To Meal,Dessert,170.21,1,0
671,205,Consumer Thali,Dessert,382.15,N,Y
672,865,Any Bowl,Dessert,157.45,N,1
673,1000,Eat Pizza,Starter,433.7,1,N
674,159,Prevent Meal,Main,180.52,Y,N
675,338,Pattern Bowl,Starter,561.74,N,
676,712,Marriage Thali,Beverage,425.5,N,N
677,665,Look Meal,Main,534.48,N,N
678,600,As Pizza,Starter,310.27,0,N
679,282,Hope Meal,Dessert,591.39,1,Y
680,241,Surface Burger,Starter,,Y,0
681,304,Very Pizza,Beverage,395.69,0,1
682,510,Provide Burger,Starter,323.32,0,0
683,102,West Pizza,Main,526.08,N,0
684,997,Ago Meal,Main,346.87,0,Y
685,455,Field Thali,Main,186.08,0,
686,951,Night Meal,Dessert,269.98,1,
687,754,Treatment Thali,Main,187.01,Y,Y
688,213,Baby Pizza,Dessert,462.74,N,0
689,689,Late Thali,Beverage,448.66,1,
690,690,Choose Bowl,Starter,581.1,0,Y
691,268,Rise Burger,Dessert,312.04,0,0
692,960,Dog Pizza,Dessert,412.25,Y,1
693,497,Suddenly Pizza,Starter,496.42,1,N
694,946,Give Meal,Dessert,360.49,Y,
695,705,Born Burger,Dessert,101.61,N,1
696,691,Moment Thali,Main,369.46,N,0
697,379,Apply Pizza,Main,569.54,Y,Y
698,255,Morning Pizza,Starter,459.42,N,1
699,806,Will Burger,Beverage,195.98,1,N
700,103,Carry Burger,Starter,,0,N
701,699,Tax Pizza,Beverage,90.32,N,1
702,131,Far Thali,Beverage,339.04,Y,0
703,824,Relationship Meal,Dessert,120.61,1,N
704,637,Mouth Meal,Beverage,480.2,N,0
705,875,Word Bowl,Starter,107.36,0,1
706,631,Third Bowl,Beverage,473.07,N,Y
707,762,Fire Burger,Beverage,438.55,Y,1
708,910,Traditional Pizza,Dessert,485.15,Y,0
709,899,Talk Burger,Main,142.75,Y,N
710,859,Tonight Pizza,Dessert,133.46,1,0
711,618,Spring Bowl,Beverage,533.98,Y,Y
712,354,Still Thali,Dessert,308.8,1,Y
713,133,Me Thali,Dessert,265.01,N,0
714,419,Hundred Meal,Dessert,432.16,Y,0
715,520,Certain Thali,Starter,472.98,0,
716,635,Save Pizza,Dessert,595.69,0,Y
717,549,Close Meal,Main,443.63,N,N
718,420,Wind Bowl,Starter,208.56,0,Y
719,730,Because Pizza,Beverage,416.52,N,0
720,432,Even Thali,Main,290.73,N,1
721,989,Than Pizza,Dessert,499.97,Y,Y
722,200,Meeting Thali,Beverage,394.86,Y,
723,798,Himself Meal,Beverage,421.81,0,1
724,622,Gas Pizza,Dessert,378.34,Y,Y
725,125,Vote Meal,Dessert,312.27,0,1
726,320,Learn Burger,Starter,546.49,1,Y
727,259,Program Thali,Beverage,241.21,N,N
728,151,Player Burger,Beverage,241.87,Y,1
729,317,Campaign Pizza,Beverage,91.75,N,1
730,206,Both Bowl,Beverage,271.45,0,1
731,988,Family Bowl,Beverage,315.44,Y,1
732,684,Manager Bowl,Dessert,415.28,1,
733,872,About Pizza,Dessert,227.13,N,1
734,372,Play Thali,Beverage,457.72,1,
735,157,Seat Meal,Starter,373.07,Y,1
736,776,Team Thali,Starter,444.0,Y,1
737,66,Want Bowl,Dessert,487.18,N,0
738,632,Game Burger,Dessert,377.54,0,0
739,494,Out Thali,Dessert,342.09,N,Y
740,492,Agency Bowl,Dessert,445.17,Y,0
741,845,Nice Pizza,Dessert,278.73,N,Y
742,68,Reduce Burger,Starter,376.78,1,
743,142,Above Thali,Beverage,233.19,1,N
744,678,Attack Burger,Main,480.9,0,Y
745,655,He Burger,Main,467.02,N,N
746,758,Clear Pizza,Dessert,539.73,0,1
747,981,Author Bowl,Main,474.22,0,1
748,641,Baby Bowl,Main,522.34,N,0
749,583,Reveal Meal,Beverage,165.78,N,
750,117,Coach Thali,Main,431.08,0,0
751,941,Run Bowl,Beverage,361.67,1,0
752,817,Hour Bowl,Dessert,516.88,0,Y
753,434,Movie Thali,Starter,241.0,Y,Y
754,932,Police Meal,Beverage,485.74,0,
755,580,Sort Thali,Starter,444.73,0,
756,720,According Thali,Starter,216.46,1,N
757,649,Teacher Burger,Main,259.4,1,
758,659,During Burger,Beverage,92.26,0,
759,917,Choose Burger,Starter,275.68,1,1
760,393,Appear Pizza,Starter,522.08,0,N
761,394,Phone Pizza,Dessert,584.5,1,0
762,709,Often Meal,Starter,235.97,0,
763,371,Include Pizza,Main,364.88,1,1
764,697,Billion Burger,Dessert,559.87,Y,Y
765,564,Buy Pizza,Main,521.59,N,Y
766,59,Staff Meal,Beverage,270.55,1,0
767,695,Worker Bowl,Beverage,150.03,Y,
768,627,Analysis Burger,Starter,108.42,1,1
769,985,Past Burger,Main,592.16,1,0
770,656,Water Thali,Main,333.13,0,
771,465,Color Bowl,Dessert,169.61,Y,1
772,160,Analysis Thali,Beverage,304.29,N,0
773,213,Wear Pizza,Dessert,445.01,1,N
774,397,Into Meal,Starter,303.3,1,0
775,501,Investment Pizza,Starter,228.55,Y,Y
776,591,Message Pizza,Dessert,543.09,N,Y
777,408,Behind Pizza,Dessert,163.0,1,
778,918,Much Burger,Main,461.66,Y,N
779,374,Wait Bowl,Starter,557.65,N,
780,929,Parent Burger,Beverage,449.18,Y,
781,363,Collection Bowl,Beverage,362.57,N,
782,367,Piece Bowl,Beverage,547.3,1,Y
783,121,Cover Thali,Beverage,371.58,N,
784,748,Financial Burger,Dessert,482.53,1,1
785,384,Clearly Meal,Starter,,Y,N
786,516,Poor Pizza,Beverage,317.31,Y,N
787,981,Message Thali,Main,397.39,Y,N
788,418,Catch Bowl,Starter,516.42,0,
789,381,Weight Bowl,Starter,96.46,N,Y
790,1,Marriage Pizza,Main,526.64,0,0
791,343,Everything Pizza,Main,170.89,0,
792,837,Rate Bowl,Starter,429.43,N,N
793,250,Easy Burger,Beverage,248.57,Y,
794,874,Coach Thali,Starter,325.07,Y,Y
795,379,General Pizza,Dessert,471.97,0,0
796,340,Usually Meal,Main,340.12,N,
797,356,Others Meal,Dessert,195.88,0,0
798,564,Less Burger,Main,452.06,0,1
799,586,Give Thali,Beverage,440.36,Y,
800,469,Whose Thali,Dessert,209.7,N,0
801,215,Career Meal,Main,,1,Y
802,686,Election Burger,Beverage,81.52,1,
803,671,Movie Burger,Main,315.19,1,Y
804,632,Foot Pizza,Dessert,335.19,Y,Y
805,615,Success Thali,Dessert,462.41,0,1
806,693,Grow Thali,Starter,344.64,N,Y
807,278,Save Meal,Beverage,376.54,0,Y
808,337,Important Thali,Dessert,98.11,1,
809,50,Shoulder Bowl,Beverage,378.36,1,N
810,849,Then Thali,Beverage,487.68,1,N
811,602,Lawyer Burger,Main,223.31,0,
812,269,Trouble Bowl,Dessert,489.85,Y,
813,850,Throughout Bowl,Beverage,269.54,1,N
814,598,Administration Pizza,Beverage,402.08,1,Y
815,398,Need Burger,Main,372.94,N,1
816,872,Politics Bowl,Main,352.33,1,1
817,174,Hold Thali,Starter,450.05,1,
818,782,Live Meal,Beverage,531.36,1,Y
819,975,Team Burger,Dessert,486.18,0,
820,355,Say Pizza,Starter,562.19,N,Y
821,581,Until Burger,Main,530.63,0,
822,754,Marriage Bowl,Main,326.25,1,
823,529,Value Thali,Main,126.05,0,0
824,816,Own Pizza,Starter,326.09,0,1
825,273,Professor Bowl,Main,202.27,N,1
826,149,Under Meal,Beverage,334.63,0,0
827,764,Child Meal,Main,345.14,1,0
828,692,Bag Thali,Starter,572.7,0,1
829,313,Republican Pizza,Dessert,226.6,1,
830,503,Understand Meal,Main,347.75,N,Y
831,601,Media Thali,Dessert,263.69,0,Y
832,638,Specific Pizza,Dessert,,0,0
833,282,Major Thali,Starter,477.73,1,0
834,507,Bit Burger,Main,335.94,0,1
835,860,Fast Meal,Starter,257.52,Y,1
836,510,Minute Burger,Main,196.08,0,N
837,513,Approach Thali,Dessert,164.91,0,
838,979,Believe Bowl,Dessert,562.27,Y,N
839,180,Also Bowl,Main,122.29,1,N
840,169,Shake Thali,Starter,102.65,Y,1
841,469,Happy Bowl,Dessert,516.68,Y,0
842,399,Little Thali,Starter,159.23,Y,1
843,649,Child Burger,Dessert,523.91,N,
844,942,Traditional Meal,Dessert,438.12,1,
845,136,Exactly Meal,Dessert,506.32,Y,Y
846,279,His Burger,Beverage,427.67,0,Y
847,302,Peace Thali,Dessert,322.42,N,Y
848,806,National Thali,Beverage,513.87,Y,N
849,237,Wait Burger,Beverage,375.88,Y,1
850,894,Since Bowl,Dessert,227.42,N,Y
851,530,Figure Burger,Starter,115.47,Y,0
852,721,Pull Meal,Beverage,541.44,Y,N
853,326,Often Meal,Starter,529.59,1,Y
854,244,Enough Meal,Dessert,590.22,0,1
855,244,Bar Bowl,Beverage,568.35,Y,Y
856,540,Rule Bowl,Beverage,193.77,0,N
857,756,Social Pizza,Starter,143.43,Y,1
858,169,Type Thali,Starter,597.68,0,Y
859,776,Market Pizza,Starter,130.93,0,N
860,936,Join Thali,Beverage,156.04,Y,0
861,843,Particularly Thali,Beverage,328.3,0,0
862,241,Magazine Meal,Beverage,389.8,N,0
863,232,Wife Thali,Dessert,577.14,0,N
864,375,Particularly Pizza,Beverage,265.32,0,0
865,971,May Burger,Main,125.56,1,
866,536,Smile Meal,Main,260.27,1,1
867,819,Weight Pizza,Main,576.21,N,
868,241,Specific Thali,Beverage,228.36,Y,0
869,206,Station Burger,Dessert,422.17,0,Y
870,201,Interest Bowl,Main,177.55,N,0
871,641,Attention Meal,Starter,86.54,0,Y
872,152,Civil Thali,Main,224.06,1,N
873,231,Direction Pizza,Dessert,138.03,0,1
874,674,Require Bowl,Starter,348.2,Y,Y
875,492,Future Thali,Beverage,341.42,1,0
876,86,Land Bowl,Beverage,553.57,1,1
877,151,Mention Meal,Starter,237.71,N,0
878,288,Image Pizza,Main,231.26,N,N
879,585,Should Burger,Starter,383.11,0,1
880,93,Director Bowl,Dessert,565.67,1,N
881,416,Close Thali,Main,266.3,1,Y
882,283,Begin Pizza,Beverage,,N,N
883,61,Score Pizza,Main,140.91,N,0
884,348,Herself Thali,Main,518.68,1,0
885,396,Head Burger,Beverage,527.34,Y,0
886,600,Agree Pizza,Dessert,484.94,N,1
887,763,Recent Burger,Main,440.45,N,0
888,882,Modern Pizza,Main,104.68,0,0
889,417,Major Pizza,Dessert,180.72,1,1
890,143,Economy Thali,Starter,389.79,1,1
891,158,Hard Thali,Dessert,277.94,1,N
892,802,Yard Pizza,Dessert,316.27,0,0
893,590,Imagine Bowl,Dessert,163.06,Y,N
894,386,Budget Meal,Main,195.72,Y,Y
895,363,Although Thali,Starter,547.68,N,Y
896,231,Special Burger,Starter,264.6,0,N
897,164,Then Bowl,Beverage,593.85,N,0
898,172,Degree Bowl,Main,292.86,N,Y
899,660,Area Burger,Dessert,,0,0
900,302,Under Thali,Dessert,456.51,N,Y
901,994,Its Meal,Beverage,593.54,1,N
902,279,Center Bowl,Main,199.29,0,Y
903,871,Popular Bowl,Starter,470.38,1,1
904,439,Course Burger,Starter,104.12,Y,0
905,950,Certainly Burger,Dessert,127.8,0,Y
906,5,Wrong Burger,Starter,,N,
907,1000,Everybody Bowl,Main,490.25,0,Y
908,540,Admit Burger,Starter,453.5,N,Y
909,329,Ball Burger,Beverage,216.71,N,Y
910,137,Similar Pizza,Main,261.71,Y,0
911,394,Lose Burger,Beverage,355.7,Y,
912,507,Exactly Thali,Beverage,540.83,N,N
913,949,Avoid Thali,Main,174.28,Y,
914,6,Although Bowl,Dessert,362.53,Y,1
915,111,Later Pizza,Starter,519.98,Y,N
916,494,Section Meal,Starter,116.93,N,Y
917,176,Dark Thali,Main,192.51,0,
918,985,Herself Bowl,Starter,491.83,Y,1
919,821,Significant Burger,Beverage,478.51,1,Y
920,209,Law Pizza,Beverage,503.62,1,0
921,701,Rule Burger,Beverage,408.23,Y,1
922,637,Heavy Meal,Dessert,578.05,1,1
923,217,Four Thali,Beverage,302.23,0,0
924,727,When Meal,Dessert,459.6,1,1
925,984,Player Pizza,Main,127.52,0,N
926,29,Difference Burger,Beverage,401.94,N,
927,59,Rule Pizza,Beverage,366.98,0,1
928,999,Hit Pizza,Beverage,296.4,Y,
929,174,Clearly Thali,Main,334.98,1,1
930,993,Meeting Bowl,Beverage,287.85,Y,1
931,2,Person Thali,Starter,389.09,0,Y
932,645,Vote Bowl,Main,431.3,1,N
933,97,Develop Pizza,Beverage,81.68,1,1
934,512,Admit Thali,Starter,,0,0
935,743,Truth Meal,Starter,140.69,1,Y
936,99,Such Thali,Main,519.33,N,
937,201,Guess Thali,Main,490.65,N,N
938,447,Option Thali,Main,400.32,1,Y
939,629,Personal Bowl,Starter,238.56,0,
940,154,Activity Meal,Beverage,466.72,Y,0
941,934,Father Burger,Beverage,584.37,1,N
942,457,Per Bowl,Main,155.84,0,Y
943,260,Nearly Meal,Beverage,523.98,Y,Y
944,37,Plan Pizza,Main,585.47,0,Y
945,854,Reflect Thali,Dessert,495.74,N,Y
946,633,Eight Pizza,Dessert,515.31,0,Y
947,667,Pass Pizza,Dessert,479.02,0,0
948,119,Ground Burger,Beverage,422.92,N,1
949,865,Score Thali,Starter,436.87,1,N
950,93,Start Pizza,Main,438.91,0,1
951,797,Official Bowl,Dessert,352.49,Y,
952,906,Still Bowl,Main,166.95,N,0
953,630,Kind Burger,Beverage,112.13,0,1
954,715,Class Bowl,Beverage,380.88,N,0
955,582,No Meal,Beverage,276.74,Y,
956,613,High Thali,Dessert,116.44,N,1
957,425,Fight Burger,Dessert,234.86,Y,
958,870,Another Bowl,Dessert,217.64,N,N
959,735,Network Bowl,Main,572.23,Y,0
960,261,Each Meal,Starter,167.0,0,
961,931,Particular Pizza,Starter,521.43,N,N
962,437,Fish Meal,Dessert,579.65,0,N
963,882,Debate Burger,Beverage,238.66,Y,Y
964,644,Single Thali,Main,223.07,0,1
965,871,Hospital Burger,Dessert,236.13,Y,0
966,568,Modern Pizza,Starter,594.83,0,Y
967,809,Personal Pizza,Dessert,577.34,N,N
968,528,Age Meal,Beverage,500.71,Y,N
969,687,Without Pizza,Main,271.67,0,
970,561,Expert Bowl,Beverage,80.38,1,
971,80,Mouth Bowl,Main,548.1,1,Y
972,898,Star Burger,Main,126.36,N,0
973,217,Unit Burger,Starter,115.95,1,1
974,367,Fact Bowl,Dessert,363.59,1,
975,795,With Meal,Beverage,113.39,Y,1
976,378,To Meal,Starter,541.23,1,Y
977,66,Support Meal,Main,100.01,1,1
978,660,Win Pizza,Main,380.69,1,0
979,471,Also Thali,Beverage,333.82,Y,N
980,580,Approach Bowl,Starter,230.33,1,
981,178,Hard Pizza,Beverage,278.98,N,N
982,755,Rest Thali,Dessert,197.69,0,1
983,765,Manager Meal,Beverage,111.93,1,Y
984,112,Ask Pizza,Beverage,218.39,Y,0
985,607,Box Burger,Beverage,194.79,1,Y
986,964,Form Meal,Main,183.35,N,N
987,308,Become Meal,Dessert,448.51,Y,1
988,365,Outside Burger,Starter,356.8,Y,N
989,899,Identify Meal,Beverage,254.75,0,Y
990,342,Consumer Meal,Starter,504.76,0,Y
991,349,Discussion Burger,Starter,259.31,1,1
992,10,Activity Meal,Beverage,138.64,1,1
993,780,Anything Meal,Dessert,511.42,Y,Y
994,214,Piece Thali,Dessert,374.25,N,
995,560,Country Bowl,Starter,277.74,0,0
996,581,Budget Thali,Main,255.97,0,Y
997,756,Pretty Burger,Starter,262.65,Y,N
998,710,Special Bowl,Starter,187.2,1,0
999,837,No Meal,Beverage,266.57,1,1
1000,227,National Thali,Main,599.9,N,Y
1001,125,Dinner Burger,Starter,335.08,N,0
1002,914,Study Pizza,Main,232.87,Y,1
1003,348,Scientist Pizza,Beverage,302.94,N,1
1004,469,Fine Meal,Starter,564.54,Y,
1005,698,Senior Burger,Dessert,383.93,0,Y
1006,444,His Pizza,Beverage,162.71,Y,0
1007,690,Anyone Bowl,Main,484.95,0,1
1008,660,Boy Meal,Beverage,391.72,N,
1009,301,Air Bowl,Dessert,159.65,1,Y
1010,228,Magazine Pizza,Main,286.45,N,Y
1011,37,Although Meal,Main,509.98,0,
1012,322,Because Meal,Dessert,582.22,Y,Y
1013,81,Send Pizza,Starter,298.59,1,1
1014,90,Machine Meal,Dessert,246.32,Y,1
1015,175,Job Thali,Main,281.16,N,1
1016,733,These Pizza,Starter,207.67,0,Y
1017,758,None Pizza,Starter,143.65,1,N
1018,839,Tax Thali,Beverage,264.13,0,
1019,528,Now Burger,Dessert,576.47,Y,Y
1020,316,Lead Thali,Beverage,560.35,Y,Y
1021,835,Either Bowl,Beverage,431.24,N,Y
1022,125,Spring Bowl,Dessert,417.09,1,
1023,216,Country Pizza,Dessert,130.49,0,0
1024,723,Bit Bowl,Dessert,305.45,N,
1025,834,Resource Bowl,Main,277.47,0,Y
1026,24,Poor Bowl,Beverage,317.37,1,N
1027,590,Help Meal,Dessert,413.18,0,N
1028,84,Control Meal,Beverage,573.26,Y,Y
1029,881,Truth Bowl,Dessert,520.64,N,Y
1030,887,Low Thali,Starter,135.79,Y,1
1031,691,Set Meal,Beverage,471.33,Y,
1032,865,Remember Bowl,Main,189.38,1,1
1033,904,Congress Pizza,Main,114.97,N,1
1034,397,Child Meal,Main,408.73,0,
1035,647,Financial Meal,Main,413.29,0,
1036,862,Water Meal,Beverage,525.12,0,1
1037,424,Have Meal,Main,252.89,N,Y
1038,468,Deal Meal,Main,,N,N
1039,701,Common Pizza,Beverage,517.94,0,Y
1040,612,Difficult Meal,Starter,486.99,0,
1041,110,Catch Bowl,Beverage,551.63,Y,1
1042,500,Practice Pizza,Main,573.02,N,Y
1043,584,Word Pizza,Beverage,207.91,N,0
1044,803,Research Pizza,Beverage,496.79,N,Y
1045,65,Air Pizza,Dessert,128.27,N,N
1046,642,Citizen Pizza,Main,482.47,N,0
1047,481,Reflect Meal,Starter,129.73,N,0
1048,548,Stand Pizza,Dessert,128.36,1,0
1049,804,Part Burger,Beverage,253.55,1,N
1050,319,Performance Meal,Beverage,595.7,Y,N
1051,309,Water Burger,Dessert,415.78,Y,
1052,146,Determine Bowl,Starter,139.75,0,1
1053,777,As Burger,Beverage,146.09,N,Y
1054,842,Speak Thali,Starter,100.79,1,Y
1055,68,Appear Bowl,Dessert,188.16,1,
1056,722,World Bowl,Beverage,424.63,0,
1057,503,During Bowl,Main,490.39,0,Y
1058,89,Right Meal,Starter,165.98,Y,1
1059,27,Necessary Pizza,Beverage,300.45,N,N
1060,376,Ahead Thali,Beverage,299.34,N,1
1061,888,Phone Pizza,Beverage,202.88,N,N
1062,466,State Thali,Dessert,213.08,0,
1063,481,Always Thali,Starter,549.05,1,1
1064,224,Economy Thali,Starter,429.06,Y,
1065,188,Win Bowl,Starter,328.22,0,1
1066,217,Nearly Bowl,Beverage,,Y,N
1067,720,Election Meal,Dessert,267.01,N,
1068,810,Be Meal,Beverage,344.27,Y,Y
1069,875,Enjoy Bowl,Dessert,340.3,N,
1070,489,Message Meal,Main,124.36,N,
1071,863,Parent Meal,Main,232.73,N,
1072,726,Short Pizza,Dessert,552.11,1,1
1073,552,Hospital Pizza,Starter,527.36,N,
1074,986,Reach Bowl,Dessert,286.81,0,1
1075,22,Sign Burger,Main,199.07,0,1
1076,900,Dog Thali,Main,244.76,Y,0
1077,41,To Burger,Main,461.85,0,0
1078,346,Finally Meal,Dessert,172.45,N,N
1079,55,Special Meal,Beverage,209.33,1,1
1080,553,Somebody Meal,Starter,220.65,N,1
1081,309,Ground Bowl,Beverage,481.84,N,1
1082,147,Lawyer Bowl,Beverage,441.27,N,0
1083,117,Four Pizza,Dessert,573.91,Y,Y
1084,414,Mission Pizza,Main,470.32,Y,0
1085,957,Upon Pizza,Dessert,425.87,Y,0
1086,953,Just Thali,Main,114.52,Y,
1087,945,Month Thali,Starter,102.12,Y,1
1088,694,Resource Burger,Starter,314.6,0,N
1089,741,Act Burger,Starter,209.09,Y,1
1090,300,Likely Meal,Beverage,539.91,N,0
1091,866,Wait Bowl,Dessert,118.93,0,
1092,182,Ahead Bowl,Starter,131.24,N,Y
1093,555,Perform Burger,Main,478.82,N,Y
1094,21,Traditional Meal,Beverage,460.66,0,1
1095,231,Shoulder Burger,Beverage,154.76,1,
1096,922,Remember Burger,Main,298.27,N,N
1097,176,Behavior Bowl,Main,330.34,N,Y
1098,949,Personal Bowl,Beverage,438.86,0,0
1099,453,Course Bowl,Beverage,345.99,1,N
1100,126,Walk Meal,Starter,172.53,1,N
1101,389,Challenge Bowl,Main,455.08,1,0
1102,176,Threat Bowl,Starter,416.28,Y,Y
1103,345,Others Burger,Starter,175.18,1,1
1104,225,Bank Thali,Beverage,395.35,Y,N
1105,920,Standard Burger,Main,574.76,N,
1106,662,Even Meal,Beverage,460.94,Y,
1107,728,Plant Pizza,Starter,180.57,0,N
1108,567,Keep Bowl,Main,526.67,0,N
1109,376,Left Bowl,Dessert,273.52,Y,Y
1110,496,Begin Burger,Starter,446.69,1,
1111,147,Police Burger,Starter,215.54,1,
1112,115,Unit Burger,Beverage,195.7,Y,1
1113,265,Or Bowl,Dessert,119.53,0,Y
1114,749,Understand Burger,Dessert,475.39,N,0
1115,101,Skill Bowl,Beverage,228.96,0,0
1116,828,Speech Bowl,Main,422.0,0,
1117,156,Pull Thali,Beverage,498.84,1,1
1118,51,Note Meal,Beverage,155.13,Y,1
1119,645,Data Meal,Beverage,319.11,N,
1120,251,Town Pizza,Starter,422.18,0,
1121,201,Drug Bowl,Starter,456.71,N,
1122,595,Start Meal,Main,491.28,N,0
1123,571,Interview Meal,Main,532.69,N,Y
1124,185,Fact Thali,Beverage,466.24,0,N
1125,557,Line Burger,Starter,586.96,1,
1126,619,Serious Meal,Dessert,351.84,N,1
1127,683,Investment Burger,Starter,182.42,Y,1
1128,555,Have Pizza,Beverage,285.2,N,0
1129,548,Cell Bowl,Beverage,125.85,N,N
1130,826,Nearly Bowl,Starter,482.38,N,1
1131,546,Similar Thali,Dessert,597.85,N,Y
1132,930,Born Meal,Starter,303.71,0,1
1133,371,Western Thali,Beverage,192.08,0,Y
1134,144,Ok Pizza,Starter,281.72,0,Y
1135,570,Crime Bowl,Dessert,440.32,1,
1136,550,Collection Meal,Beverage,222.35,N,1
1137,217,Machine Bowl,Starter,153.44,Y,N
1138,187,True Pizza,Dessert,217.49,N,0
1139,828,Table Burger,Main,286.3,1,N
1140,144,Tough Burger,Starter,367.43,Y,
